"success","task","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","pixels_per_unit","itrial","iblock","leftDots","rightDots","difference","selected_side","confidence_value","left_confidence","right_confidence","correct","threshold","block_num","advice_direction","block","trial","trialid","dotsLeft","dotsRight","dotsDiff","selectedSide_first","confidence_first","correct_1","rt_1","adviceCond","adviceChoice","adviceDir","selectedSide_second","confidence_second","adviceCorrect","correct_2","rt_2","attention_check_correct","target_button","top_prompt","bottom_prompt","top_response","bottom_response","question_order"
"","confidence_second","html-keyboard-response","1462","78260003","0.0-444.0-6.0","627.6000000238419","Confidence judgment (second response)","","","-1","-1","","","","right","61.25","50","61.25","true","57","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1463","78260004","0.0-445.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","12","9","189","243","300","57","right","61.25","true","2640.4000000953674","1","yes","left","right","61.25","false","true","627.6000000238419","","","","","","",""
"","fixation","html-keyboard-response","1464","78261314","0.0-446.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1465","78261817","0.0-446.0-1.0","null","[Dot display: left=243, right=300, diff=57]","null","","-1","-1","243","300","57","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1466","78264165","0.0-446.0-2.0","2347.3000000715256","Confidence judgement (first response)","","","-1","-1","","","","right","53","50","53","true","57","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","1467","78265906","0.0-446.0-5.0-0.0","1738","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1468","78266709","0.0-446.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1469","78267747","0.0-446.0-6.0","1035.8999999761581","Confidence judgment (second response)","","","-1","-1","","","","right","53","50","53","true","57","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1470","78267748","0.0-447.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","12","10","190","243","300","57","right","53","true","2347.3000000715256","3","yes","left","right","53","false","true","1035.8999999761581","","","","","","",""
"","fixation","html-keyboard-response","1471","78269033","0.0-448.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1472","78269536","0.0-448.0-1.0","null","[Dot display: left=243, right=300, diff=57]","null","","-1","-1","243","300","57","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1473","78271711","0.0-448.0-2.0","2171.399999976158","Confidence judgement (first response)","","","-1","-1","","","","right","52","50","52","true","57","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","1474","78273195","0.0-448.0-5.0-0.0","1484","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1475","78273997","0.0-448.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1476","78275436","0.0-448.0-6.0","1437","Confidence judgment (second response)","","","-1","-1","","","","right","52","50","52","true","57","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1477","78275436","0.0-449.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","12","11","191","243","300","57","right","52","true","2171.399999976158","3","yes","left","right","52","false","true","1437","","","","","","",""
"","fixation","html-keyboard-response","1478","78276921","0.0-450.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1479","78277427","0.0-450.0-1.0","null","[Dot display: left=243, right=300, diff=57]","null","","-1","-1","243","300","57","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1480","78279884","0.0-450.0-2.0","2456.2000000476837","Confidence judgement (first response)","","","-1","-1","","","","right","50.25","50","50.25","true","57","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","1481","78280869","0.0-450.0-4.0-0.0","984","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1482","78281671","0.0-450.0-4.0-1.0","null","[advice: right]","null","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1483","78282172","0.0-450.0-6.0","500.5","Confidence judgment (second response)","","","-1","-1","","","","right","50.25","50","50.25","true","57","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1484","78282173","0.0-451.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","12","12","192","243","300","57","right","50.25","true","2456.2000000476837","2","yes","right","right","50.25","true","true","500.5","","","","","","",""
"","fixation","html-keyboard-response","1485","78283423","0.0-452.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1486","78283924","0.0-452.0-1.0","null","[Dot display: left=300, right=243, diff=57]","null","","-1","-1","300","243","57","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1487","78286056","0.0-452.0-2.0","2130.2999999523163","Confidence judgement (first response)","","","-1","-1","","","","left","51.75","51.75","50","true","56","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","1488","78287240","0.0-452.0-3.0-0.0","1183","[advice choice Y,N]","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1489","78288042","0.0-452.0-3.0-1.0-0.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1490","78288622","0.0-452.0-6.0","577","Confidence judgment (second response)","","","-1","-1","","","","left","51.75","51.75","50","true","56","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1491","78288622","0.0-453.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","12","13","193","300","243","57","left","51.75","true","2130.2999999523163","1","yes","left","left","51.75","true","true","577","","","","","","",""
"","fixation","html-keyboard-response","1492","78289893","0.0-454.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1493","78290395","0.0-454.0-1.0","null","[Dot display: left=244, right=300, diff=56]","null","","-1","-1","244","300","56","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1494","78292625","0.0-454.0-2.0","2228.8000000715256","Confidence judgement (first response)","","","-1","-1","","","","right","91.5","50","91.5","true","56","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","1495","78293680","0.0-454.0-4.0-0.0","1054","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1496","78294482","0.0-454.0-4.0-1.0","null","[advice: right]","null","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1497","78295079","0.0-454.0-6.0","596.1999999284744","Confidence judgment (second response)","","","-1","-1","","","","right","91.5","50","91.5","true","56","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1498","78295080","0.0-455.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","12","14","194","244","300","56","right","91.5","true","2228.8000000715256","2","yes","right","right","91.5","true","true","596.1999999284744","","","","","","",""
"","block_message","html-button-response","1499","78296691","0.0-456.0","1610","block message","0","","","","","","","","","","","","","14","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","html-keyboard-response","1500","78298106","0.0-457.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1501","78298608","0.0-457.0-1.0","null","[Dot display: left=300, right=244, diff=56]","null","","-1","-1","300","244","56","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1502","78300584","0.0-457.0-2.0","1974.5","Confidence judgement (first response)","","","-1","-1","","","","left","51.25","51.25","50","true","56","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","1503","78302022","0.0-457.0-3.0-0.0","1437","[advice choice Y,N]","1","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1504","78302824","0.0-457.0-3.0-2.0-0.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1505","78303770","0.0-457.0-6.0","945.2000000476837","Confidence judgment (second response)","","","-1","-1","","","","left","51.25","51.25","50","true","56","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1506","78303771","0.0-458.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","13","0","195","300","244","56","left","51.25","true","1974.5","1","no","right","left","51.25","false","true","945.2000000476837","","","","","","",""
"","fixation","html-keyboard-response","1507","78305226","0.0-459.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1508","78305728","0.0-459.0-1.0","null","[Dot display: left=300, right=244, diff=56]","null","","-1","-1","300","244","56","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1509","78308362","0.0-459.0-2.0","2632","Confidence judgement (first response)","","","-1","-1","","","","left","51.75","51.75","50","true","56","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","1510","78309553","0.0-459.0-5.0-0.0","1190","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1511","78310354","0.0-459.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1512","78311444","0.0-459.0-6.0","1088.1999999284744","Confidence judgment (second response)","","","-1","-1","","","","left","51.75","51.75","50","true","56","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1513","78311445","0.0-460.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","13","1","196","300","244","56","left","51.75","true","2632","3","no","right","left","51.75","false","true","1088.1999999284744","","","","","","",""
"","attncheck","html-button-response","1514","78313659","0.0-461.0","2213","attncheck","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","Next","","","","",""
"","fixation","html-keyboard-response","1515","78314979","0.0-462.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1516","78315482","0.0-462.0-1.0","null","[Dot display: left=300, right=244, diff=56]","null","","-1","-1","300","244","56","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1517","78318568","0.0-462.0-2.0","3085","Confidence judgement (first response)","","","-1","-1","","","","left","52.5","52.5","50","true","56","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","1518","78319442","0.0-462.0-4.0-0.0","874","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1519","78320244","0.0-462.0-4.0-1.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1520","78320944","0.0-462.0-6.0","697.8000000715256","Confidence judgment (second response)","","","-1","-1","","","","left","52.5","52.5","50","true","56","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1521","78320945","0.0-463.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","13","2","197","300","244","56","left","52.5","true","3085","2","no","left","left","52.5","true","true","697.8000000715256","","","","","","",""
"","fixation","html-keyboard-response","1522","78322164","0.0-464.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1523","78322666","0.0-464.0-1.0","null","[Dot display: left=244, right=300, diff=56]","null","","-1","-1","244","300","56","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1524","78324892","0.0-464.0-2.0","2224.399999976158","Confidence judgement (first response)","","","-1","-1","","","","right","57.75","50","57.75","true","56","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","1525","78326894","0.0-464.0-3.0-0.0","2001","[advice choice Y,N]","1","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1526","78327700","0.0-464.0-3.0-2.0-0.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1527","78328759","0.0-464.0-6.0","1056.8999999761581","Confidence judgment (second response)","","","-1","-1","","","","right","57.75","50","57.75","true","56","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1528","78328760","0.0-465.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","13","3","198","244","300","56","right","57.75","true","2224.399999976158","1","no","left","right","57.75","false","true","1056.8999999761581","","","","","","",""
"","fixation","html-keyboard-response","1529","78330123","0.0-466.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1530","78330629","0.0-466.0-1.0","null","[Dot display: left=244, right=300, diff=56]","null","","-1","-1","244","300","56","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1531","78332549","0.0-466.0-2.0","1918.2000000476837","Confidence judgement (first response)","","","-1","-1","","","","right","52.25","50","52.25","true","56","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","1532","78333565","0.0-466.0-3.0-0.0","1016","[advice choice Y,N]","1","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1533","78334367","0.0-466.0-3.0-2.0-0.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1534","78336020","0.0-466.0-6.0","1652","Confidence judgment (second response)","","","-1","-1","","","","right","52.25","50","52.25","true","56","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1535","78336021","0.0-467.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","13","4","199","244","300","56","right","52.25","true","1918.2000000476837","1","no","left","right","52.25","false","true","1652","","","","","","",""
"","fixation","html-keyboard-response","1536","78337303","0.0-468.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1537","78337805","0.0-468.0-1.0","null","[Dot display: left=300, right=244, diff=56]","null","","-1","-1","300","244","56","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1538","78339769","0.0-468.0-2.0","1962.8000000715256","Confidence judgement (first response)","","","-1","-1","","","","left","93.5","93.5","50","true","56","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","1539","78340785","0.0-468.0-5.0-0.0","1015","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1540","78341586","0.0-468.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1541","78346617","0.0-468.0-6.0","5029.100000023842","Confidence judgment (second response)","","","-1","-1","","","","left","93.5","93.5","50","true","56","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1542","78346618","0.0-469.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","13","5","200","300","244","56","left","93.5","true","1962.8000000715256","3","no","left","left","93.5","true","true","5029.100000023842","","","","","","",""
"","fixation","html-keyboard-response","1543","78347884","0.0-470.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1544","78348387","0.0-470.0-1.0","null","[Dot display: left=244, right=300, diff=56]","null","","-1","-1","244","300","56","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1545","78350324","0.0-470.0-2.0","1936","Confidence judgement (first response)","","","-1","-1","","","","left","56.5","56.5","50","false","56","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","1546","78351634","0.0-470.0-4.0-0.0","1310","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1547","78352437","0.0-470.0-4.0-1.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1548","78353009","0.0-470.0-6.0","570.3000000715256","Confidence judgment (second response)","","","-1","-1","","","","left","56.5","56.5","50","false","56","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1549","78353009","0.0-471.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","13","6","201","244","300","56","left","56.5","false","1936","2","no","left","left","56.5","false","false","570.3000000715256","","","","","","",""
"","fixation","html-keyboard-response","1550","78354223","0.0-472.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1551","78354726","0.0-472.0-1.0","null","[Dot display: left=300, right=244, diff=56]","null","","-1","-1","300","244","56","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1552","78357054","0.0-472.0-2.0","2326.8000000715256","Confidence judgement (first response)","","","-1","-1","","","","left","61.25","61.25","50","true","56","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","1553","78358085","0.0-472.0-4.0-0.0","1030","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1554","78358887","0.0-472.0-4.0-1.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1555","78360309","0.0-472.0-6.0","1420.7000000476837","Confidence judgment (second response)","","","-1","-1","","","","left","61.25","61.25","50","true","56","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1556","78360309","0.0-473.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","13","7","202","300","244","56","left","61.25","true","2326.8000000715256","2","no","left","left","61.25","true","true","1420.7000000476837","","","","","","",""
"","fixation","html-keyboard-response","1557","78361642","0.0-474.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1558","78362145","0.0-474.0-1.0","null","[Dot display: left=300, right=244, diff=56]","null","","-1","-1","300","244","56","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1559","78364122","0.0-474.0-2.0","1975","Confidence judgement (first response)","","","-1","-1","","","","left","52","52","50","true","56","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","1560","78365448","0.0-474.0-5.0-0.0","1325","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1561","78366249","0.0-474.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1562","78367008","0.0-474.0-6.0","756.8000000715256","Confidence judgment (second response)","","","-1","-1","","","","left","52","52","50","true","56","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1563","78367008","0.0-475.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","13","8","203","300","244","56","left","52","true","1975","3","no","left","left","52","true","true","756.8000000715256","","","","","","",""
"","fixation","html-keyboard-response","1564","78368341","0.0-476.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1565","78368844","0.0-476.0-1.0","null","[Dot display: left=244, right=300, diff=56]","null","","-1","-1","244","300","56","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1566","78370539","0.0-476.0-2.0","1694.0999999046326","Confidence judgement (first response)","","","-1","-1","","","","right","53","50","53","true","56","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","1567","78371683","0.0-476.0-3.0-0.0","1143","[advice choice Y,N]","1","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1568","78372485","0.0-476.0-3.0-2.0-0.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1569","78373868","0.0-476.0-6.0","1381.5999999046326","Confidence judgment (second response)","","","-1","-1","","","","right","53","50","53","true","56","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1570","78373869","0.0-477.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","13","9","204","244","300","56","right","53","true","1694.0999999046326","1","no","left","right","53","false","true","1381.5999999046326","","","","","","",""
"","fixation","html-keyboard-response","1571","78375113","0.0-478.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1572","78375616","0.0-478.0-1.0","null","[Dot display: left=244, right=300, diff=56]","null","","-1","-1","244","300","56","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1573","78377832","0.0-478.0-2.0","2214.5","Confidence judgement (first response)","","","-1","-1","","","","left","51.5","51.5","50","false","56","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","1574","78378943","0.0-478.0-5.0-0.0","1111","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1575","78379745","0.0-478.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1576","78380422","0.0-478.0-6.0","675.5","Confidence judgment (second response)","","","-1","-1","","","","left","51.5","51.5","50","false","56","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1577","78380422","0.0-479.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","13","10","205","244","300","56","left","51.5","false","2214.5","3","no","left","left","51.5","false","false","675.5","","","","","","",""
"","attncheck","html-button-response","1578","78382582","0.0-480.0","2159","attncheck","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","Continue","","","","",""
"","fixation","html-keyboard-response","1579","78383976","0.0-481.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1580","78384479","0.0-481.0-1.0","null","[Dot display: left=300, right=244, diff=56]","null","","-1","-1","300","244","56","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1581","78387095","0.0-481.0-2.0","2613.899999976158","Confidence judgement (first response)","","","-1","-1","","","","left","52","52","50","true","56","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","1582","78388159","0.0-481.0-5.0-0.0","1063","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1583","78388960","0.0-481.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1584","78391448","0.0-481.0-6.0","2486.2999999523163","Confidence judgment (second response)","","","-1","-1","","","","left","52","52","50","true","56","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1585","78391449","0.0-482.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","13","11","206","300","244","56","left","52","true","2613.899999976158","3","no","left","left","52","true","true","2486.2999999523163","","","","","","",""
"","fixation","html-keyboard-response","1586","78392897","0.0-483.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1587","78393400","0.0-483.0-1.0","null","[Dot display: left=300, right=244, diff=56]","null","","-1","-1","300","244","56","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1588","78396175","0.0-483.0-2.0","2772.8000000715256","Confidence judgement (first response)","","","-1","-1","","","","left","67.75","67.75","50","true","56","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","1589","78398493","0.0-483.0-4.0-0.0","2318","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1590","78399295","0.0-483.0-4.0-1.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1591","78399947","0.0-483.0-6.0","650.6000000238419","Confidence judgment (second response)","","","-1","-1","","","","left","67.75","67.75","50","true","56","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1592","78399948","0.0-484.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","13","12","207","300","244","56","left","67.75","true","2772.8000000715256","2","no","left","left","67.75","true","true","650.6000000238419","","","","","","",""
"","fixation","html-keyboard-response","1593","78401417","0.0-485.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1594","78401920","0.0-485.0-1.0","null","[Dot display: left=300, right=244, diff=56]","null","","-1","-1","300","244","56","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
