"rt","stimulus","response","task","trial_type","trial_index","time_elapsed","internal_node_id","participant_age","participant_gender","pixels_per_unit","itrial","iblock","leftDots","rightDots","difference","selected_side","confidence_value","left_confidence","right_confidence","correct","threshold","block_num","advice_direction","block","trial","trialid","dotsLeft","dotsRight","dotsDiff","selectedSide_first","confidence_first","adviceCond","adviceChoice","adviceDir","selectedSide_second","confidence_second","adviceCorrect","attention_check_correct","target_button","top_prompt","bottom_prompt","top_response","bottom_response"
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","923","1518130","0.0-269.0","28","male","","","","","","","","","","","","","","","7","7","112","248","300","52","right","61.5","1","yes","right","right","70.2734375","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","924","1518467","0.0-270.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=300, right=248, diff=52]","null","numerosity","html-keyboard-response","925","1518977","0.0-270.0-1.0","28","male","","-1","-1","300","248","52","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2449","Confidence judgement (first response)","","confidence_first","html-keyboard-response","926","1521428","0.0-270.0-2.0","28","male","","-1","-1","","","","left","67.25","67.25","50","true","52","","","","","","","","","","","","","","","","","","","","","",""
"888","[advice choice Y,N]","0","advice_choice","html-button-response","927","1522318","0.0-270.0-3.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: left]","null","show_advice","html-keyboard-response","928","1523120","0.0-270.0-3.0-1.0-0.0","28","male","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","",""
"1252","Confidence judgment (second response)","","confidence_second","html-keyboard-response","929","1524375","0.0-270.0-6.0","28","male","","-1","-1","","","","left","85.7265625","85.7265625","50","true","52","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","930","1524377","0.0-271.0","28","male","","","","","","","","","","","","","","","7","8","113","300","248","52","left","67.25","1","yes","left","left","85.7265625","true","","","","","",""
"1132","block message","0","block_message","html-button-response","931","1525511","0.0-272.0","28","male","","","","","","","","","","","","","8","","","","","","","","","","","","","","","","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","932","1525851","0.0-273.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=300, right=248, diff=52]","null","numerosity","html-keyboard-response","933","1526360","0.0-273.0-1.0","28","male","","-1","-1","300","248","52","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1566","Confidence judgement (first response)","","confidence_first","html-keyboard-response","934","1527928","0.0-273.0-2.0","28","male","","-1","-1","","","","left","85.75","85.75","50","true","52","","","","","","","","","","","","","","","","","","","","","",""
"933","noAdvice","0","no_advice_display","html-button-response","935","1528862","0.0-273.0-5.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","blank","null","blank_screen","html-keyboard-response","936","1529665","0.0-273.0-5.0-1.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2078","Confidence judgment (second response)","","confidence_second","html-keyboard-response","937","1531746","0.0-273.0-6.0","28","male","","-1","-1","","","","left","78.4765625","78.4765625","50","true","52","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","938","1531747","0.0-274.0","28","male","","","","","","","","","","","","","","","7","9","114","300","248","52","left","85.75","3","yes","left","left","78.4765625","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","939","1532072","0.0-275.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=300, right=248, diff=52]","null","numerosity","html-keyboard-response","940","1532583","0.0-275.0-1.0","28","male","","-1","-1","300","248","52","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1693.0000000002328","Confidence judgement (first response)","","confidence_first","html-keyboard-response","941","1534278","0.0-275.0-2.0","28","male","","-1","-1","","","","left","77.75","77.75","50","true","52","","","","","","","","","","","","","","","","","","","","","",""
"2249","[advice choice Y,N]","0","advice_choice","html-button-response","942","1536529","0.0-275.0-3.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: left]","null","show_advice","html-keyboard-response","943","1537331","0.0-275.0-3.0-1.0-0.0","28","male","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","",""
"1348","Confidence judgment (second response)","","confidence_second","html-keyboard-response","944","1538680","0.0-275.0-6.0","28","male","","-1","-1","","","","left","79.7265625","79.7265625","50","true","52","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","945","1538681","0.0-276.0","28","male","","","","","","","","","","","","","","","7","10","115","300","248","52","left","77.75","1","yes","left","left","79.7265625","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","946","1539167","0.0-277.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=300, right=248, diff=52]","null","numerosity","html-keyboard-response","947","1539678","0.0-277.0-1.0","28","male","","-1","-1","300","248","52","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1547","Confidence judgement (first response)","","confidence_first","html-keyboard-response","948","1541227","0.0-277.0-2.0","28","male","","-1","-1","","","","left","84.5","84.5","50","true","52","","","","","","","","","","","","","","","","","","","","","",""
"933","forcedAdvice","0","forced_advice_display","html-button-response","949","1542161","0.0-277.0-4.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: left]","null","show_advice","html-keyboard-response","950","1542964","0.0-277.0-4.0-1.0","28","male","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","",""
"3317","Confidence judgment (second response)","","confidence_second","html-keyboard-response","951","1546284","0.0-277.0-6.0","28","male","","-1","-1","","","","left","99.9765625","99.9765625","50","true","52","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","952","1546285","0.0-278.0","28","male","","","","","","","","","","","","","","","7","11","116","300","248","52","left","84.5","2","yes","left","left","99.9765625","true","","","","","",""
"1599","attncheck","0","attncheck","html-button-response","953","1547885","0.0-279.0","28","male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","Stop","","","",""
"null","fixation","null","fixation","html-keyboard-response","954","1548093","0.0-280.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=248, right=300, diff=52]","null","numerosity","html-keyboard-response","955","1548602","0.0-280.0-1.0","28","male","","-1","-1","248","300","52","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2750.999999999767","Confidence judgement (first response)","","confidence_first","html-keyboard-response","956","1551355","0.0-280.0-2.0","28","male","","-1","-1","","","","right","61.75","50","61.75","true","52","","","","","","","","","","","","","","","","","","","","","",""
"877","noAdvice","0","no_advice_display","html-button-response","957","1552234","0.0-280.0-5.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","blank","null","blank_screen","html-keyboard-response","958","1553035","0.0-280.0-5.0-1.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1406","Confidence judgment (second response)","","confidence_second","html-keyboard-response","959","1554445","0.0-280.0-6.0","28","male","","-1","-1","","","","right","60.0234375","50","60.0234375","true","51","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","960","1554447","0.0-281.0","28","male","","","","","","","","","","","","","","","7","12","117","248","300","52","right","61.75","3","yes","left","right","60.0234375","false","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","961","1554946","0.0-282.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=249, right=300, diff=51]","null","numerosity","html-keyboard-response","962","1555457","0.0-282.0-1.0","28","male","","-1","-1","249","300","51","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1652.9999999997672","Confidence judgement (first response)","","confidence_first","html-keyboard-response","963","1557112","0.0-282.0-2.0","28","male","","-1","-1","","","","right","71","50","71","true","51","","","","","","","","","","","","","","","","","","","","","",""
"932","forcedAdvice","0","forced_advice_display","html-button-response","964","1558045","0.0-282.0-4.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: right]","null","show_advice","html-keyboard-response","965","1558850","0.0-282.0-4.0-1.0","28","male","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","",""
"1723","Confidence judgment (second response)","","confidence_second","html-keyboard-response","966","1560578","0.0-282.0-6.0","28","male","","-1","-1","","","","right","83.5234375","50","83.5234375","true","51","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","967","1560580","0.0-283.0","28","male","","","","","","","","","","","","","","","7","13","118","249","300","51","right","71","2","yes","right","right","83.5234375","true","","","","","",""
"1746","attncheck","0","attncheck","html-button-response","968","1562328","0.0-284.0","28","male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","Stop","","","",""
"null","fixation","null","fixation","html-keyboard-response","969","1562658","0.0-285.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=300, right=249, diff=51]","null","numerosity","html-keyboard-response","970","1563167","0.0-285.0-1.0","28","male","","-1","-1","300","249","51","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1608","Confidence judgement (first response)","","confidence_first","html-keyboard-response","971","1564778","0.0-285.0-2.0","28","male","","-1","-1","","","","left","77.75","77.75","50","true","51","","","","","","","","","","","","","","","","","","","","","",""
"867","noAdvice","0","no_advice_display","html-button-response","972","1565646","0.0-285.0-5.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","blank","null","blank_screen","html-keyboard-response","973","1566447","0.0-285.0-5.0-1.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1329","Confidence judgment (second response)","","confidence_second","html-keyboard-response","974","1567779","0.0-285.0-6.0","28","male","","-1","-1","","","","left","77.2265625","77.2265625","50","true","51","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","975","1567781","0.0-286.0","28","male","","","","","","","","","","","","","","","7","14","119","300","249","51","left","77.75","3","yes","right","left","77.2265625","false","","","","","",""
"1246","block message","0","block_message","html-button-response","976","1569030","0.0-287.0","28","male","","","","","","","","","","","","","9","","","","","","","","","","","","","","","","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","977","1569415","0.0-288.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=300, right=249, diff=51]","null","numerosity","html-keyboard-response","978","1569923","0.0-288.0-1.0","28","male","","-1","-1","300","249","51","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1453","Confidence judgement (first response)","","confidence_first","html-keyboard-response","979","1571378","0.0-288.0-2.0","28","male","","-1","-1","","","","left","89.5","89.5","50","true","51","","","","","","","","","","","","","","","","","","","","","",""
"882","forcedAdvice","0","forced_advice_display","html-button-response","980","1572261","0.0-288.0-4.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: left]","null","show_advice","html-keyboard-response","981","1573064","0.0-288.0-4.0-1.0","28","male","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","",""
"3093.000000000233","Confidence judgment (second response)","","confidence_second","html-keyboard-response","982","1576160","0.0-288.0-6.0","28","male","","-1","-1","","","","left","99.4765625","99.4765625","50","true","51","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","983","1576162","0.0-289.0","28","male","","","","","","","","","","","","","","","8","0","120","300","249","51","left","89.5","2","yes","left","left","99.4765625","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","984","1576370","0.0-290.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=249, right=300, diff=51]","null","numerosity","html-keyboard-response","985","1576882","0.0-290.0-1.0","28","male","","-1","-1","249","300","51","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1349","Confidence judgement (first response)","","confidence_first","html-keyboard-response","986","1578233","0.0-290.0-2.0","28","male","","-1","-1","","","","right","75","50","75","true","51","","","","","","","","","","","","","","","","","","","","","",""
"1442","[advice choice Y,N]","0","advice_choice","html-button-response","987","1579676","0.0-290.0-3.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: left]","null","show_advice","html-keyboard-response","988","1580479","0.0-290.0-3.0-1.0-0.0","28","male","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","",""
"4828","Confidence judgment (second response)","","confidence_second","html-keyboard-response","989","1585310","0.0-290.0-6.0","28","male","","-1","-1","","","","left","55.7265625","55.7265625","50","false","51","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","990","1585312","0.0-291.0","28","male","","","","","","","","","","","","","","","8","1","121","249","300","51","right","75","1","yes","left","left","55.7265625","false","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","991","1585682","0.0-292.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=249, right=300, diff=51]","null","numerosity","html-keyboard-response","992","1586193","0.0-292.0-1.0","28","male","","-1","-1","249","300","51","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2033","Confidence judgement (first response)","","confidence_first","html-keyboard-response","993","1588229","0.0-292.0-2.0","28","male","","-1","-1","","","","right","75","50","75","true","51","","","","","","","","","","","","","","","","","","","","","",""
"1065","forcedAdvice","0","forced_advice_display","html-button-response","994","1589294","0.0-292.0-4.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: right]","null","show_advice","html-keyboard-response","995","1590096","0.0-292.0-4.0-1.0","28","male","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","",""
"1114","Confidence judgment (second response)","","confidence_second","html-keyboard-response","996","1591213","0.0-292.0-6.0","28","male","","-1","-1","","","","right","86.7734375","50","86.7734375","true","51","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","997","1591215","0.0-293.0","28","male","","","","","","","","","","","","","","","8","2","122","249","300","51","right","75","2","yes","right","right","86.7734375","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","998","1591542","0.0-294.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=249, right=300, diff=51]","null","numerosity","html-keyboard-response","999","1592054","0.0-294.0-1.0","28","male","","-1","-1","249","300","51","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1807","Confidence judgement (first response)","","confidence_first","html-keyboard-response","1000","1593862","0.0-294.0-2.0","28","male","","-1","-1","","","","right","82","50","82","true","51","","","","","","","","","","","","","","","","","","","","","",""
"866","noAdvice","0","no_advice_display","html-button-response","1001","1594730","0.0-294.0-5.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","blank","null","blank_screen","html-keyboard-response","1002","1595531","0.0-294.0-5.0-1.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1339.9999999997672","Confidence judgment (second response)","","confidence_second","html-keyboard-response","1003","1596874","0.0-294.0-6.0","28","male","","-1","-1","","","","right","86.5234375","50","86.5234375","true","51","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","1004","1596876","0.0-295.0","28","male","","","","","","","","","","","","","","","8","3","123","249","300","51","right","82","3","yes","right","right","86.5234375","true","","","","","",""
"1134","block message","0","block_message","html-button-response","1005","1598011","0.0-296.0","28","male","","","","","","","","","","","","","9","","","","","","","","","","","","","","","","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","1006","1598407","0.0-297.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=300, right=249, diff=51]","null","numerosity","html-keyboard-response","1007","1598917","0.0-297.0-1.0","28","male","","-1","-1","300","249","51","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2142","Confidence judgement (first response)","","confidence_first","html-keyboard-response","1008","1601061","0.0-297.0-2.0","28","male","","-1","-1","","","","left","65.25","65.25","50","true","51","","","","","","","","","","","","","","","","","","","","","",""
"982","forcedAdvice","0","forced_advice_display","html-button-response","1009","1602045","0.0-297.0-4.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: left]","null","show_advice","html-keyboard-response","1010","1602847","0.0-297.0-4.0-1.0","28","male","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","",""
"1243.9999999997672","Confidence judgment (second response)","","confidence_second","html-keyboard-response","1011","1604095","0.0-297.0-6.0","28","male","","-1","-1","","","","left","88.9765625","88.9765625","50","true","51","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","1012","1604097","0.0-298.0","28","male","","","","","","","","","","","","","","","8","4","124","300","249","51","left","65.25","2","yes","left","left","88.9765625","true","","","","","",""
"1530","attncheck","2","attncheck","html-button-response","1013","1605628","0.0-299.0","28","male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","Next","","","",""
"null","fixation","null","fixation","html-keyboard-response","1014","1606051","0.0-300.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=300, right=249, diff=51]","null","numerosity","html-keyboard-response","1015","1606561","0.0-300.0-1.0","28","male","","-1","-1","300","249","51","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1783.9999999997672","Confidence judgement (first response)","","confidence_first","html-keyboard-response","1016","1608346","0.0-300.0-2.0","28","male","","-1","-1","","","","left","87.5","87.5","50","true","51","","","","","","","","","","","","","","","","","","","","","",""
"967","noAdvice","0","no_advice_display","html-button-response","1017","1609315","0.0-300.0-5.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","blank","null","blank_screen","html-keyboard-response","1018","1610117","0.0-300.0-5.0-1.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2171","Confidence judgment (second response)","","confidence_second","html-keyboard-response","1019","1612295","0.0-300.0-6.0","28","male","","-1","-1","","","","left","85.9765625","85.9765625","50","true","51","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","1020","1612297","0.0-301.0","28","male","","","","","","","","","","","","","","","8","5","125","300","249","51","left","87.5","3","yes","left","left","85.9765625","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","1021","1612625","0.0-302.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=300, right=249, diff=51]","null","numerosity","html-keyboard-response","1022","1613134","0.0-302.0-1.0","28","male","","-1","-1","300","249","51","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2051.000000000233","Confidence judgement (first response)","","confidence_first","html-keyboard-response","1023","1615188","0.0-302.0-2.0","28","male","","-1","-1","","","","left","83.25","83.25","50","true","51","","","","","","","","","","","","","","","","","","","","","",""
"1761","[advice choice Y,N]","0","advice_choice","html-button-response","1024","1616950","0.0-302.0-3.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: left]","null","show_advice","html-keyboard-response","1025","1617752","0.0-302.0-3.0-1.0-0.0","28","male","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","",""
"1339","Confidence judgment (second response)","","confidence_second","html-keyboard-response","1026","1619095","0.0-302.0-6.0","28","male","","-1","-1","","","","left","83.2265625","83.2265625","50","true","51","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","1027","1619097","0.0-303.0","28","male","","","","","","","","","","","","","","","8","6","126","300","249","51","left","83.25","1","yes","left","left","83.2265625","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","1028","1619398","0.0-304.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=249, right=300, diff=51]","null","numerosity","html-keyboard-response","1029","1619907","0.0-304.0-1.0","28","male","","-1","-1","249","300","51","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2158","Confidence judgement (first response)","","confidence_first","html-keyboard-response","1030","1622067","0.0-304.0-2.0","28","male","","-1","-1","","","","right","80.75","50","80.75","true","50","","","","","","","","","","","","","","","","","","","","","",""
"3851","[advice choice Y,N]","0","advice_choice","html-button-response","1031","1625919","0.0-304.0-3.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: right]","null","show_advice","html-keyboard-response","1032","1626722","0.0-304.0-3.0-1.0-0.0","28","male","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","",""
"1685.9999999997672","Confidence judgment (second response)","","confidence_second","html-keyboard-response","1033","1628411","0.0-304.0-6.0","28","male","","-1","-1","","","","right","96.7734375","50","96.7734375","true","50","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","1034","1628412","0.0-305.0","28","male","","","","","","","","","","","","","","","8","7","127","249","300","51","right","80.75","1","yes","right","right","96.7734375","true","","","","","",""
"1682","attncheck","0","attncheck","html-button-response","1035","1630096","0.0-306.0","28","male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","Stop","","","",""
"null","fixation","null","fixation","html-keyboard-response","1036","1630481","0.0-307.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=250, right=300, diff=50]","null","numerosity","html-keyboard-response","1037","1630990","0.0-307.0-1.0","28","male","","-1","-1","250","300","50","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1465","Confidence judgement (first response)","","confidence_first","html-keyboard-response","1038","1632458","0.0-307.0-2.0","28","male","","-1","-1","","","","right","84.5","50","84.5","true","50","","","","","","","","","","","","","","","","","","","","","",""
"1034","[advice choice Y,N]","0","advice_choice","html-button-response","1039","1633493","0.0-307.0-3.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: right]","null","show_advice","html-keyboard-response","1040","1634294","0.0-307.0-3.0-1.0-0.0","28","male","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","",""
"1479","Confidence judgment (second response)","","confidence_second","html-keyboard-response","1041","1635777","0.0-307.0-6.0","28","male","","-1","-1","","","","right","99.7734375","50","99.7734375","true","50","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","1042","1635779","0.0-308.0","28","male","","","","","","","","","","","","","","","8","8","128","250","300","50","right","84.5","1","yes","right","right","99.7734375","true","","","","","",""
"1133","block message","0","block_message","html-button-response","1043","1636915","0.0-309.0","28","male","","","","","","","","","","","","","9","","","","","","","","","","","","","","","","","","","","",""
"1695","attncheck","0","attncheck","html-button-response","1044","1638611","0.0-310.0","28","male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","Stop","","","",""
"null","fixation","null","fixation","html-keyboard-response","1045","1638919","0.0-311.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=250, right=300, diff=50]","null","numerosity","html-keyboard-response","1046","1639428","0.0-311.0-1.0","28","male","","-1","-1","250","300","50","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1831","Confidence judgement (first response)","","confidence_first","html-keyboard-response","1047","1641260","0.0-311.0-2.0","28","male","","-1","-1","","","","right","76.25","50","76.25","true","50","","","","","","","","","","","","","","","","","","","","","",""
"1017","noAdvice","0","no_advice_display","html-button-response","1048","1642277","0.0-311.0-5.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","blank","null","blank_screen","html-keyboard-response","1049","1643079","0.0-311.0-5.0-1.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2411","Confidence judgment (second response)","","confidence_second","html-keyboard-response","1050","1645493","0.0-311.0-6.0","28","male","","-1","-1","","","","right","76.7734375","50","76.7734375","true","50","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","1051","1645494","0.0-312.0","28","male","","","","","","","","","","","","","","","8","9","129","250","300","50","right","76.25","3","yes","right","right","76.7734375","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","1052","1645755","0.0-313.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=300, right=250, diff=50]","null","numerosity","html-keyboard-response","1053","1646264","0.0-313.0-1.0","28","male","","-1","-1","300","250","50","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1481","Confidence judgement (first response)","","confidence_first","html-keyboard-response","1054","1647746","0.0-313.0-2.0","28","male","","-1","-1","","","","left","91.25","91.25","50","true","50","","","","","","","","","","","","","","","","","","","","","",""
"930","[advice choice Y,N]","0","advice_choice","html-button-response","1055","1648676","0.0-313.0-3.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: left]","null","show_advice","html-keyboard-response","1056","1649478","0.0-313.0-3.0-1.0-0.0","28","male","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","",""
"1747","Confidence judgment (second response)","","confidence_second","html-keyboard-response","1057","1651228","0.0-313.0-6.0","28","male","","-1","-1","","","","left","98.9765625","98.9765625","50","true","50","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","1058","1651230","0.0-314.0","28","male","","","","","","","","","","","","","","","8","10","130","300","250","50","left","91.25","1","yes","left","left","98.9765625","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","1059","1651525","0.0-315.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=300, right=250, diff=50]","null","numerosity","html-keyboard-response","1060","1652037","0.0-315.0-1.0","28","male","","-1","-1","300","250","50","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1639","Confidence judgement (first response)","","confidence_first","html-keyboard-response","1061","1653678","0.0-315.0-2.0","28","male","","-1","-1","","","","right","60.75","50","60.75","false","50","","","","","","","","","","","","","","","","","","","","","",""
"831","forcedAdvice","0","forced_advice_display","html-button-response","1062","1654510","0.0-315.0-4.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: left]","null","show_advice","html-keyboard-response","1063","1655312","0.0-315.0-4.0-1.0","28","male","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","",""
