"success","task","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","pixels_per_unit","itrial","iblock","leftDots","rightDots","difference","selected_side","confidence_value","left_confidence","right_confidence","correct","threshold","block_num","block","trial","trialid","dotsLeft","dotsRight","dotsDiff","selectedSide_first","confidence_first","correct_1","rt_1","adviceCond","adviceChoice","adviceDir","selectedSide_second","confidence_second","adviceCorrect","correct_2","rt_2","advice_direction","attention_check_correct","target_button","top_prompt","bottom_prompt","top_response","bottom_response","question_order"
"","confidence_first","html-keyboard-response","1541","2264880","0.0-466.0-2.0","1246.9000000059605","Confidence judgement (first response)","","","-1","-1","","","","left","56","56","50","false","38","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","1542","2266665","0.0-466.0-3.0-0.0","1783","[advice choice Y,N]","1","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1543","2267468","0.0-466.0-3.0-2.0-0.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1544","2268177","0.0-466.0-6.0","704.5","Confidence judgment (second response)","","","-1","-1","","","","left","56","56","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1545","2268180","0.0-467.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","13","6","201","263","300","37","left","56","false","1246.9000000059605","1","no","left","left","56","false","","704.5","","","","","","","",""
"","fixation","html-keyboard-response","1546","2269433","0.0-468.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1547","2269939","0.0-468.0-1.0","null","[Dot display: left=262, right=300, diff=38]","null","","-1","-1","262","300","38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1548","2271392","0.0-468.0-2.0","1447.7999999970198","Confidence judgement (first response)","","","-1","-1","","","","right","92.25","50","92.25","true","38","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","1549","2272264","0.0-468.0-5.0-0.0","869","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1550","2273068","0.0-468.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1551","2273917","0.0-468.0-6.0","844.8999999910593","Confidence judgment (second response)","","","-1","-1","","","","right","92.25","50","92.25","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1552","2273920","0.0-469.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","13","7","202","262","300","38","right","92.25","true","1447.7999999970198","3","no","left","right","92.25","false","","844.8999999910593","","","","","","","",""
"","fixation","html-keyboard-response","1553","2275256","0.0-470.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1554","2275764","0.0-470.0-1.0","null","[Dot display: left=300, right=262, diff=38]","null","","-1","-1","300","262","38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1555","2276895","0.0-470.0-2.0","1126.2999999970198","Confidence judgement (first response)","","","-1","-1","","","","left","85.5","85.5","50","true","38","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","1556","2278049","0.0-470.0-4.0-0.0","1152","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1557","2278854","0.0-470.0-4.0-1.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","left","","","","","","",""
"","confidence_second","html-keyboard-response","1558","2279718","0.0-470.0-6.0","859.2000000029802","Confidence judgment (second response)","","","-1","-1","","","","left","85.5","85.5","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1559","2279721","0.0-471.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","13","8","203","300","262","38","left","85.5","true","1126.2999999970198","2","no","left","left","85.5","true","","859.2000000029802","","","","","","","",""
"","fixation","html-keyboard-response","1560","2281120","0.0-472.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1561","2281626","0.0-472.0-1.0","null","[Dot display: left=262, right=300, diff=38]","null","","-1","-1","262","300","38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1562","2283816","0.0-472.0-2.0","2185.1000000089407","Confidence judgement (first response)","","","-1","-1","","","","left","92.25","92.25","50","false","38","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","1563","2284516","0.0-472.0-5.0-0.0","697","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1564","2285320","0.0-472.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1565","2286535","0.0-472.0-6.0","1211.7000000029802","Confidence judgment (second response)","","","-1","-1","","","","left","92.25","92.25","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1566","2286537","0.0-473.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","13","9","204","262","300","38","left","92.25","false","2185.1000000089407","3","no","left","left","92.25","false","","1211.7000000029802","","","","","","","",""
"","fixation","html-keyboard-response","1567","2287783","0.0-474.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1568","2288290","0.0-474.0-1.0","null","[Dot display: left=262, right=300, diff=38]","null","","-1","-1","262","300","38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1569","2289653","0.0-474.0-2.0","1358.2999999970198","Confidence judgement (first response)","","","-1","-1","","","","left","89.5","89.5","50","false","38","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","1570","2290369","0.0-474.0-5.0-0.0","713","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1571","2291173","0.0-474.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1572","2291681","0.0-474.0-6.0","505.59999999403954","Confidence judgment (second response)","","","-1","-1","","","","left","89.5","89.5","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1573","2291684","0.0-475.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","13","10","205","262","300","38","left","89.5","false","1358.2999999970198","3","no","left","left","89.5","false","","505.59999999403954","","","","","","","",""
"","fixation","html-keyboard-response","1574","2292984","0.0-476.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1575","2293492","0.0-476.0-1.0","null","[Dot display: left=262, right=300, diff=38]","null","","-1","-1","262","300","38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1576","2294666","0.0-476.0-2.0","1169.199999988079","Confidence judgement (first response)","","","-1","-1","","","","right","90","50","90","true","38","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","1577","2295407","0.0-476.0-4.0-0.0","739","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1578","2296212","0.0-476.0-4.0-1.0","null","[advice: right]","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","right","","","","","","",""
"","confidence_second","html-keyboard-response","1579","2296973","0.0-476.0-6.0","758","Confidence judgment (second response)","","","-1","-1","","","","right","90","50","90","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1580","2296976","0.0-477.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","13","11","206","262","300","38","right","90","true","1169.199999988079","2","no","right","right","90","true","","758","","","","","","","",""
"","fixation","html-keyboard-response","1581","2298276","0.0-478.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1582","2298783","0.0-478.0-1.0","null","[Dot display: left=300, right=262, diff=38]","null","","-1","-1","300","262","38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1583","2300108","0.0-478.0-2.0","1320.0999999940395","Confidence judgement (first response)","","","-1","-1","","","","left","87.75","87.75","50","true","38","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","1584","2300754","0.0-478.0-3.0-0.0","644","[advice choice Y,N]","1","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1585","2301556","0.0-478.0-3.0-2.0-0.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1586","2302164","0.0-478.0-6.0","604.2999999970198","Confidence judgment (second response)","","","-1","-1","","","","left","87.75","87.75","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1587","2302166","0.0-479.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","13","12","207","300","262","38","left","87.75","true","1320.0999999940395","1","no","right","left","87.75","false","","604.2999999970198","","","","","","","",""
"","fixation","html-keyboard-response","1588","2303560","0.0-480.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1589","2304069","0.0-480.0-1.0","null","[Dot display: left=300, right=262, diff=38]","null","","-1","-1","300","262","38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1590","2305176","0.0-480.0-2.0","1102.7999999970198","Confidence judgement (first response)","","","-1","-1","","","","left","96.75","96.75","50","true","38","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","1591","2305874","0.0-480.0-4.0-0.0","695","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1592","2306678","0.0-480.0-4.0-1.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","left","","","","","","",""
"","confidence_second","html-keyboard-response","1593","2309023","0.0-480.0-6.0","2341.5999999940395","Confidence judgment (second response)","","","-1","-1","","","","left","96.75","96.75","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1594","2309026","0.0-481.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","13","13","208","300","262","38","left","96.75","true","1102.7999999970198","2","no","left","left","96.75","true","","2341.5999999940395","","","","","","","",""
"","attncheck","html-button-response","1595","2310215","0.0-482.0","1183","attncheck","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","Continue","","","","",""
"","fixation","html-keyboard-response","1596","2311467","0.0-483.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1597","2311973","0.0-483.0-1.0","null","[Dot display: left=300, right=262, diff=38]","null","","-1","-1","300","262","38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1598","2313049","0.0-483.0-2.0","1072.0999999940395","Confidence judgement (first response)","","","-1","-1","","","","left","92.5","92.5","50","true","38","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","1599","2313853","0.0-483.0-5.0-0.0","801","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1600","2314656","0.0-483.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1601","2315323","0.0-483.0-6.0","664.2999999970198","Confidence judgment (second response)","","","-1","-1","","","","left","92.5","92.5","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1602","2315326","0.0-484.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","13","14","209","300","262","38","left","92.5","true","1072.0999999940395","3","no","left","left","92.5","true","","664.2999999970198","","","","","","","",""
"","block_message","html-button-response","1603","2316521","0.0-485.0","1191","block message","0","","","","","","","","","","","","","15","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","html-keyboard-response","1604","2317823","0.0-486.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1605","2318327","0.0-486.0-1.0","null","[Dot display: left=262, right=300, diff=38]","null","","-1","-1","262","300","38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1606","2319325","0.0-486.0-2.0","993.5","Confidence judgement (first response)","","","-1","-1","","","","right","67.5","50","67.5","true","38","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","1607","2320618","0.0-486.0-3.0-0.0","1291","[advice choice Y,N]","1","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1608","2321422","0.0-486.0-3.0-2.0-0.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1609","2322664","0.0-486.0-6.0","1238","Confidence judgment (second response)","","","-1","-1","","","","right","67.5","50","67.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1610","2322667","0.0-487.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","14","0","210","262","300","38","right","67.5","true","993.5","1","no","left","right","67.5","false","","1238","","","","","","","",""
"","fixation","html-keyboard-response","1611","2323981","0.0-488.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1612","2324489","0.0-488.0-1.0","null","[Dot display: left=300, right=262, diff=38]","null","","-1","-1","300","262","38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1613","2325335","0.0-488.0-2.0","841.4000000059605","Confidence judgement (first response)","","","-1","-1","","","","left","79","79","50","true","38","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","1614","2325937","0.0-488.0-5.0-0.0","599","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1615","2326739","0.0-488.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1616","2327678","0.0-488.0-6.0","934.7000000029802","Confidence judgment (second response)","","","-1","-1","","","","left","79","79","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1617","2327681","0.0-489.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","14","1","211","300","262","38","left","79","true","841.4000000059605","3","no","left","left","79","true","","934.7000000029802","","","","","","","",""
"","fixation","html-keyboard-response","1618","2329160","0.0-490.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1619","2329666","0.0-490.0-1.0","null","[Dot display: left=262, right=300, diff=38]","null","","-1","-1","262","300","38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1620","2330751","0.0-490.0-2.0","1080.1000000089407","Confidence judgement (first response)","","","-1","-1","","","","right","90.75","50","90.75","true","38","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","1621","2331563","0.0-490.0-3.0-0.0","810","[advice choice Y,N]","1","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1622","2332366","0.0-490.0-3.0-2.0-0.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1623","2333103","0.0-490.0-6.0","734.0999999940395","Confidence judgment (second response)","","","-1","-1","","","","right","90.75","50","90.75","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1624","2333106","0.0-491.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","14","2","212","262","300","38","right","90.75","true","1080.1000000089407","1","no","left","right","90.75","false","","734.0999999940395","","","","","","","",""
"","fixation","html-keyboard-response","1625","2334399","0.0-492.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1626","2334905","0.0-492.0-1.0","null","[Dot display: left=300, right=262, diff=38]","null","","-1","-1","300","262","38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1627","2335950","0.0-492.0-2.0","1040.5999999940395","Confidence judgement (first response)","","","-1","-1","","","","left","77.75","77.75","50","true","38","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","1628","2336743","0.0-492.0-3.0-0.0","792","[advice choice Y,N]","1","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1629","2337547","0.0-492.0-3.0-2.0-0.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1630","2339054","0.0-492.0-6.0","1503","Confidence judgment (second response)","","","-1","-1","","","","left","77.75","77.75","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1631","2339056","0.0-493.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","14","3","213","300","262","38","left","77.75","true","1040.5999999940395","1","no","left","left","77.75","true","","1503","","","","","","","",""
"","fixation","html-keyboard-response","1632","2340273","0.0-494.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1633","2340780","0.0-494.0-1.0","null","[Dot display: left=262, right=300, diff=38]","null","","-1","-1","262","300","38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1634","2342267","0.0-494.0-2.0","1481.9000000059605","Confidence judgement (first response)","","","-1","-1","","","","right","87.25","50","87.25","true","38","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","1635","2343169","0.0-494.0-4.0-0.0","899","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1636","2343974","0.0-494.0-4.0-1.0","null","[advice: right]","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","right","","","","","","",""
"","confidence_second","html-keyboard-response","1637","2344839","0.0-494.0-6.0","860.1000000089407","Confidence judgment (second response)","","","-1","-1","","","","right","87.25","50","87.25","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1638","2344841","0.0-495.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","14","4","214","262","300","38","right","87.25","true","1481.9000000059605","2","no","right","right","87.25","true","","860.1000000089407","","","","","","","",""
"","attncheck","html-button-response","1639","2346291","0.0-496.0","1445","attncheck","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","Continue","","","","",""
"","fixation","html-keyboard-response","1640","2347636","0.0-497.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1641","2348143","0.0-497.0-1.0","null","[Dot display: left=262, right=300, diff=38]","null","","-1","-1","262","300","38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1642","2349246","0.0-497.0-2.0","1099.199999988079","Confidence judgement (first response)","","","-1","-1","","","","right","70.75","50","70.75","true","38","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","1643","2350071","0.0-497.0-4.0-0.0","824","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1644","2350875","0.0-497.0-4.0-1.0","null","[advice: right]","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","right","","","","","","",""
"","confidence_second","html-keyboard-response","1645","2351522","0.0-497.0-6.0","643.0999999940395","Confidence judgment (second response)","","","-1","-1","","","","right","70.75","50","70.75","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1646","2351525","0.0-498.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","14","5","215","262","300","38","right","70.75","true","1099.199999988079","2","no","right","right","70.75","true","","643.0999999940395","","","","","","","",""
"","fixation","html-keyboard-response","1647","2352922","0.0-499.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1648","2353430","0.0-499.0-1.0","null","[Dot display: left=300, right=262, diff=38]","null","","-1","-1","300","262","38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1649","2354414","0.0-499.0-2.0","979.2000000029802","Confidence judgement (first response)","","","-1","-1","","","","left","90.25","90.25","50","true","38","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","1650","2355085","0.0-499.0-3.0-0.0","668","[advice choice Y,N]","1","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1651","2355889","0.0-499.0-3.0-2.0-0.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1652","2356697","0.0-499.0-6.0","804.1000000089407","Confidence judgment (second response)","","","-1","-1","","","","left","90.25","90.25","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1653","2356699","0.0-500.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","14","6","216","300","262","38","left","90.25","true","979.2000000029802","1","no","right","left","90.25","false","","804.1000000089407","","","","","","","",""
"","attncheck","html-button-response","1654","2359766","0.0-501.0","3062","attncheck","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","Stop","","","","",""
"","fixation","html-keyboard-response","1655","2361261","0.0-502.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1656","2361768","0.0-502.0-1.0","null","[Dot display: left=262, right=300, diff=38]","null","","-1","-1","262","300","38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1657","2362899","0.0-502.0-2.0","1126.5","Confidence judgement (first response)","","","-1","-1","","","","right","76.25","50","76.25","true","37","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","1658","2363808","0.0-502.0-5.0-0.0","906","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1659","2364612","0.0-502.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1660","2365320","0.0-502.0-6.0","704.5","Confidence judgment (second response)","","","-1","-1","","","","right","76.25","50","76.25","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1661","2365322","0.0-503.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","14","7","217","262","300","38","right","76.25","true","1126.5","3","no","right","right","76.25","true","","704.5","","","","","","","",""
"","attncheck","html-button-response","1662","2366812","0.0-504.0","1486","attncheck","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","Stop","","","","",""
"","fixation","html-keyboard-response","1663","2368235","0.0-505.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1664","2368742","0.0-505.0-1.0","null","[Dot display: left=300, right=263, diff=37]","null","","-1","-1","300","263","37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1665","2370195","0.0-505.0-2.0","1451.2000000029802","Confidence judgement (first response)","","","-1","-1","","","","left","84.25","84.25","50","true","37","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","1666","2371133","0.0-505.0-4.0-0.0","936","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1667","2371937","0.0-505.0-4.0-1.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","left","","","","","","",""
"","confidence_second","html-keyboard-response","1668","2372629","0.0-505.0-6.0","687.7999999970198","Confidence judgment (second response)","","","-1","-1","","","","left","84.25","84.25","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1669","2372632","0.0-506.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","14","8","218","300","263","37","left","84.25","true","1451.2000000029802","2","no","left","left","84.25","true","","687.7999999970198","","","","","","","",""
"","fixation","html-keyboard-response","1670","2373894","0.0-507.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1671","2374402","0.0-507.0-1.0","null","[Dot display: left=263, right=300, diff=37]","null","","-1","-1","263","300","37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1672","2375694","0.0-507.0-2.0","1286.7000000029802","Confidence judgement (first response)","","","-1","-1","","","","right","76.75","50","76.75","true","37","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","1673","2376480","0.0-507.0-5.0-0.0","783","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1674","2377282","0.0-507.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
