"success","task","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","pixels_per_unit","itrial","iblock","leftDots","rightDots","difference","selected_side","confidence_value","left_confidence","right_confidence","correct","threshold","block_num","advice_direction","block","trial","trialid","dotsLeft","dotsRight","dotsDiff","selectedSide_first","confidence_first","correct_1","rt_1","adviceCond","adviceChoice","adviceDir","selectedSide_second","confidence_second","adviceCorrect","correct_2","rt_2","attention_check_correct","target_button","top_prompt","bottom_prompt","top_response","bottom_response","question_order"
"","confidence_first","html-keyboard-response","1438","2611062","0.0-438.0-2.0","2780.2999999523163","Confidence judgement (first response)","","","-1","-1","","","","left","77.75","77.75","50","true","26","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","1439","2612245","0.0-438.0-5.0-0.0","1180","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1440","2613048","0.0-438.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1441","2614342","0.0-438.0-6.0","1289.8999998569489","Confidence judgment (second response)","","","-1","-1","","","","left","77.75","77.75","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1442","2614344","0.0-439.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","12","6","186","300","274","26","left","77.75","true","2780.2999999523163","3","yes","left","left","77.75","true","","1289.8999998569489","","","","","","",""
"","fixation","html-keyboard-response","1443","2615788","0.0-440.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1444","2616296","0.0-440.0-1.0","null","[Dot display: left=300, right=274, diff=26]","null","","-1","-1","300","274","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1445","2619263","0.0-440.0-2.0","2960.899999856949","Confidence judgement (first response)","","","-1","-1","","","","left","77.75","77.75","50","true","26","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","1446","2620294","0.0-440.0-5.0-0.0","1029","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1447","2621098","0.0-440.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1448","2622061","0.0-440.0-6.0","957.7999999523163","Confidence judgment (second response)","","","-1","-1","","","","left","77.75","77.75","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1449","2622062","0.0-441.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","12","7","187","300","274","26","left","77.75","true","2960.899999856949","3","yes","left","left","77.75","true","","957.7999999523163","","","","","","",""
"","fixation","html-keyboard-response","1450","2623332","0.0-442.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1451","2623840","0.0-442.0-1.0","null","[Dot display: left=274, right=300, diff=26]","null","","-1","-1","274","300","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1452","2626259","0.0-442.0-2.0","2415.2000000476837","Confidence judgement (first response)","","","-1","-1","","","","right","90.75","50","90.75","true","26","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","1453","2627708","0.0-442.0-3.0-0.0","1448","[advice choice Y,N]","1","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1454","2628511","0.0-442.0-3.0-2.0-0.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1455","2629860","0.0-442.0-6.0","1345.2999999523163","Confidence judgment (second response)","","","-1","-1","","","","right","90.75","50","90.75","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1456","2629863","0.0-443.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","12","8","188","274","300","26","right","90.75","true","2415.2000000476837","1","no","left","right","90.75","false","","1345.2999999523163","","","","","","",""
"","fixation","html-keyboard-response","1457","2631212","0.0-444.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1458","2631720","0.0-444.0-1.0","null","[Dot display: left=300, right=274, diff=26]","null","","-1","-1","300","274","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1459","2634012","0.0-444.0-2.0","2286.4000000953674","Confidence judgement (first response)","","","-1","-1","","","","left","89","89","50","true","26","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","1460","2634978","0.0-444.0-5.0-0.0","964","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1461","2635781","0.0-444.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1462","2636826","0.0-444.0-6.0","1040.9000000953674","Confidence judgment (second response)","","","-1","-1","","","","left","89","89","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1463","2636828","0.0-445.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","12","9","189","300","274","26","left","89","true","2286.4000000953674","3","no","left","left","89","true","","1040.9000000953674","","","","","","",""
"","attncheck","html-button-response","1464","2638611","0.0-446.0","1778","attncheck","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","Continue","","","","",""
"","fixation","html-keyboard-response","1465","2640030","0.0-447.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1466","2640536","0.0-447.0-1.0","null","[Dot display: left=274, right=300, diff=26]","null","","-1","-1","274","300","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1467","2643946","0.0-447.0-2.0","3404.699999809265","Confidence judgement (first response)","","","-1","-1","","","","right","82.5","50","82.5","true","26","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","1468","2645228","0.0-447.0-4.0-0.0","1279","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1469","2646031","0.0-447.0-4.0-1.0","null","[advice: right]","null","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1470","2648325","0.0-447.0-6.0","2291.5","Confidence judgment (second response)","","","-1","-1","","","","right","99.75","50","99.75","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1471","2648327","0.0-448.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","12","10","190","274","300","26","right","82.5","true","3404.699999809265","2","no","right","right","99.75","true","","2291.5","","","","","","",""
"","fixation","html-keyboard-response","1472","2649639","0.0-449.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1473","2650148","0.0-449.0-1.0","null","[Dot display: left=274, right=300, diff=26]","null","","-1","-1","274","300","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1474","2652562","0.0-449.0-2.0","2409.4000000953674","Confidence judgement (first response)","","","-1","-1","","","","left","88","88","50","false","26","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","1475","2653627","0.0-449.0-4.0-0.0","1063","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1476","2654431","0.0-449.0-4.0-1.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1477","2657227","0.0-449.0-6.0","2791.5","Confidence judgment (second response)","","","-1","-1","","","","left","98.5","98.5","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1478","2657230","0.0-450.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","12","11","191","274","300","26","left","88","false","2409.4000000953674","2","no","left","left","98.5","false","","2791.5","","","","","","",""
"","fixation","html-keyboard-response","1479","2658718","0.0-451.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1480","2659225","0.0-451.0-1.0","null","[Dot display: left=300, right=274, diff=26]","null","","-1","-1","300","274","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1481","2661346","0.0-451.0-2.0","2114.9000000953674","Confidence judgement (first response)","","","-1","-1","","","","left","89.75","89.75","50","true","26","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","1482","2662359","0.0-451.0-4.0-0.0","1012","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1483","2663163","0.0-451.0-4.0-1.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1484","2665525","0.0-451.0-6.0","2359.100000143051","Confidence judgment (second response)","","","-1","-1","","","","left","98.25","98.25","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1485","2665526","0.0-452.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","12","12","192","300","274","26","left","89.75","true","2114.9000000953674","2","no","left","left","98.25","true","","2359.100000143051","","","","","","",""
"","fixation","html-keyboard-response","1486","2666804","0.0-453.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1487","2667313","0.0-453.0-1.0","null","[Dot display: left=274, right=300, diff=26]","null","","-1","-1","274","300","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1488","2670026","0.0-453.0-2.0","2709.899999856949","Confidence judgement (first response)","","","-1","-1","","","","right","70","50","70","true","26","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","1489","2671161","0.0-453.0-5.0-0.0","1133","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1490","2671965","0.0-453.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1491","2673710","0.0-453.0-6.0","1741.7999999523163","Confidence judgment (second response)","","","-1","-1","","","","right","70","50","70","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1492","2673712","0.0-454.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","12","13","193","274","300","26","right","70","true","2709.899999856949","3","no","left","right","70","false","","1741.7999999523163","","","","","","",""
"","fixation","html-keyboard-response","1493","2674963","0.0-455.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1494","2675471","0.0-455.0-1.0","null","[Dot display: left=274, right=300, diff=26]","null","","-1","-1","274","300","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1495","2677662","0.0-455.0-2.0","2185.800000190735","Confidence judgement (first response)","","","-1","-1","","","","right","90.75","50","90.75","true","26","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","1496","2678761","0.0-455.0-4.0-0.0","1096","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1497","2679565","0.0-455.0-4.0-1.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1498","2681628","0.0-455.0-6.0","2057.2999999523163","Confidence judgment (second response)","","","-1","-1","","","","left","99","99","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1499","2681630","0.0-456.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","12","14","194","274","300","26","right","90.75","true","2185.800000190735","2","no","left","left","99","false","","2057.2999999523163","","","","","","",""
"","block_message","html-button-response","1500","2683695","0.0-457.0","2060","block message","0","","","","","","","","","","","","","14","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","html-keyboard-response","1501","2685103","0.0-458.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1502","2685611","0.0-458.0-1.0","null","[Dot display: left=300, right=274, diff=26]","null","","-1","-1","300","274","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1503","2688679","0.0-458.0-2.0","3062.2000000476837","Confidence judgement (first response)","","","-1","-1","","","","left","83","83","50","true","26","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","1504","2689844","0.0-458.0-3.0-0.0","1163","[advice choice Y,N]","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1505","2690650","0.0-458.0-3.0-1.0-0.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1506","2692927","0.0-458.0-6.0","2273","Confidence judgment (second response)","","","-1","-1","","","","left","98.75","98.75","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1507","2692929","0.0-459.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","13","0","195","300","274","26","left","83","true","3062.2000000476837","1","yes","left","left","98.75","true","","2273","","","","","","",""
"","fixation","html-keyboard-response","1508","2694420","0.0-460.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1509","2694928","0.0-460.0-1.0","null","[Dot display: left=274, right=300, diff=26]","null","","-1","-1","274","300","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1510","2697079","0.0-460.0-2.0","2145.800000190735","Confidence judgement (first response)","","","-1","-1","","","","right","92","50","92","true","26","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","1511","2698128","0.0-460.0-4.0-0.0","1046","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1512","2698933","0.0-460.0-4.0-1.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1513","2701161","0.0-460.0-6.0","2223.7999999523163","Confidence judgment (second response)","","","-1","-1","","","","left","98.75","98.75","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1514","2701163","0.0-461.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","13","1","196","274","300","26","right","92","true","2145.800000190735","2","yes","left","left","98.75","false","","2223.7999999523163","","","","","","",""
"","fixation","html-keyboard-response","1515","2702459","0.0-462.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1516","2702967","0.0-462.0-1.0","null","[Dot display: left=300, right=274, diff=26]","null","","-1","-1","300","274","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1517","2705097","0.0-462.0-2.0","2123.9000000953674","Confidence judgement (first response)","","","-1","-1","","","","left","73.5","73.5","50","true","26","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","1518","2706461","0.0-462.0-3.0-0.0","1361","[advice choice Y,N]","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1519","2707266","0.0-462.0-3.0-1.0-0.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1520","2709561","0.0-462.0-6.0","2289.899999856949","Confidence judgment (second response)","","","-1","-1","","","","left","98.5","98.5","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1521","2709563","0.0-463.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","13","2","197","300","274","26","left","73.5","true","2123.9000000953674","1","yes","left","left","98.5","true","","2289.899999856949","","","","","","",""
"","attncheck","html-button-response","1522","2711094","0.0-464.0","1528","attncheck","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","Next","","","","",""
"","fixation","html-keyboard-response","1523","2712429","0.0-465.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1524","2712938","0.0-465.0-1.0","null","[Dot display: left=300, right=274, diff=26]","null","","-1","-1","300","274","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1525","2715113","0.0-465.0-2.0","2170.2000000476837","Confidence judgement (first response)","","","-1","-1","","","","left","71.5","71.5","50","true","26","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","1526","2716328","0.0-465.0-5.0-0.0","1213","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1527","2717132","0.0-465.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1528","2718294","0.0-465.0-6.0","1157.5999999046326","Confidence judgment (second response)","","","-1","-1","","","","left","71.5","71.5","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1529","2718296","0.0-466.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","13","3","198","300","274","26","left","71.5","true","2170.2000000476837","3","yes","left","left","71.5","true","","1157.5999999046326","","","","","","",""
"","fixation","html-keyboard-response","1530","2719538","0.0-467.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1531","2720045","0.0-467.0-1.0","null","[Dot display: left=274, right=300, diff=26]","null","","-1","-1","274","300","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1532","2722246","0.0-467.0-2.0","2194.7000000476837","Confidence judgement (first response)","","","-1","-1","","","","right","80.25","50","80.25","true","26","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","1533","2723278","0.0-467.0-3.0-0.0","1030","[advice choice Y,N]","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1534","2724082","0.0-467.0-3.0-1.0-0.0","null","[advice: right]","null","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1535","2726127","0.0-467.0-6.0","2040.9000000953674","Confidence judgment (second response)","","","-1","-1","","","","right","98","50","98","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1536","2726129","0.0-468.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","13","4","199","274","300","26","right","80.25","true","2194.7000000476837","1","yes","right","right","98","true","","2040.9000000953674","","","","","","",""
"","fixation","html-keyboard-response","1537","2727529","0.0-469.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1538","2728038","0.0-469.0-1.0","null","[Dot display: left=274, right=300, diff=26]","null","","-1","-1","274","300","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1539","2730379","0.0-469.0-2.0","2335.800000190735","Confidence judgement (first response)","","","-1","-1","","","","right","84.5","50","84.5","true","26","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","1540","2731395","0.0-469.0-3.0-0.0","1014","[advice choice Y,N]","1","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1541","2732199","0.0-469.0-3.0-2.0-0.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1542","2733142","0.0-469.0-6.0","939.1999998092651","Confidence judgment (second response)","","","-1","-1","","","","right","84.5","50","84.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1543","2733144","0.0-470.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","13","5","200","274","300","26","right","84.5","true","2335.800000190735","1","no","right","right","84.5","true","","939.1999998092651","","","","","","",""
"","fixation","html-keyboard-response","1544","2734405","0.0-471.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1545","2734913","0.0-471.0-1.0","null","[Dot display: left=300, right=274, diff=26]","null","","-1","-1","300","274","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1546","2737346","0.0-471.0-2.0","2428.399999856949","Confidence judgement (first response)","","","-1","-1","","","","left","90.25","90.25","50","true","26","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","1547","2738312","0.0-471.0-5.0-0.0","963","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1548","2739114","0.0-471.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1549","2739860","0.0-471.0-6.0","743.6000001430511","Confidence judgment (second response)","","","-1","-1","","","","left","90.25","90.25","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1550","2739870","0.0-472.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","13","6","201","300","274","26","left","90.25","true","2428.399999856949","3","no","right","left","90.25","false","","743.6000001430511","","","","","","",""
"","fixation","html-keyboard-response","1551","2741269","0.0-473.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1552","2741777","0.0-473.0-1.0","null","[Dot display: left=300, right=274, diff=26]","null","","-1","-1","300","274","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1553","2744013","0.0-473.0-2.0","2230.0999999046326","Confidence judgement (first response)","","","-1","-1","","","","left","86.5","86.5","50","true","26","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","1554","2744944","0.0-473.0-5.0-0.0","929","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1555","2745748","0.0-473.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1556","2746561","0.0-473.0-6.0","808.3999998569489","Confidence judgment (second response)","","","-1","-1","","","","left","86.5","86.5","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1557","2746563","0.0-474.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","13","7","202","300","274","26","left","86.5","true","2230.0999999046326","3","no","right","left","86.5","false","","808.3999998569489","","","","","","",""
"","fixation","html-keyboard-response","1558","2748054","0.0-475.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1559","2748561","0.0-475.0-1.0","null","[Dot display: left=300, right=274, diff=26]","null","","-1","-1","300","274","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1560","2750713","0.0-475.0-2.0","2146.2000000476837","Confidence judgement (first response)","","","-1","-1","","","","left","86.75","86.75","50","true","26","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","1561","2751761","0.0-475.0-3.0-0.0","1046","[advice choice Y,N]","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1562","2752567","0.0-475.0-3.0-1.0-0.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1563","2754644","0.0-475.0-6.0","2072.7999999523163","Confidence judgment (second response)","","","-1","-1","","","","left","99","99","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1564","2754646","0.0-476.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","13","8","203","300","274","26","left","86.75","true","2146.2000000476837","1","yes","left","left","99","true","","2072.7999999523163","","","","","","",""
"","fixation","html-keyboard-response","1565","2756040","0.0-477.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1566","2756549","0.0-477.0-1.0","null","[Dot display: left=274, right=300, diff=26]","null","","-1","-1","274","300","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1567","2759797","0.0-477.0-2.0","3240.600000143051","Confidence judgement (first response)","","","-1","-1","","","","right","83.75","50","83.75","true","26","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","1568","2761095","0.0-477.0-5.0-0.0","1295","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1569","2761900","0.0-477.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1570","2762910","0.0-477.0-6.0","1006.7000000476837","Confidence judgment (second response)","","","-1","-1","","","","right","83.75","50","83.75","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
