"success","task","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","pixels_per_unit","itrial","iblock","leftDots","rightDots","difference","selected_side","confidence_value","left_confidence","right_confidence","correct","threshold","block_num","advice_direction","block","trial","trialid","dotsLeft","dotsRight","dotsDiff","selectedSide_first","confidence_first","correct_1","rt_1","adviceCond","adviceChoice","adviceDir","selectedSide_second","confidence_second","adviceCorrect","correct_2","rt_2","attention_check_correct","target_button","top_prompt","bottom_prompt","top_response","bottom_response","question_order"
"","confidence_first","html-keyboard-response","1438","3560885","0.0-433.0-2.0","2146.100000023842","Confidence judgement (first response)","","","-1","-1","","","","right","77.75","50","77.75","true","44","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","1439","3562312","0.0-433.0-3.0-0.0","1426","[advice choice Y,N]","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1440","3563114","0.0-433.0-3.0-1.0-0.0","null","[advice: right]","null","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1441","3565521","0.0-433.0-6.0","2404.399999976158","Confidence judgment (second response)","","","-1","-1","","","","right","98.5","50","98.5","true","44","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1442","3565523","0.0-434.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","12","7","187","256","300","44","right","77.75","true","2146.100000023842","1","yes","right","right","98.5","true","true","2404.399999976158","","","","","","",""
"","fixation","html-keyboard-response","1443","3566906","0.0-435.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1444","3567419","0.0-435.0-1.0","null","[Dot display: left=300, right=256, diff=44]","null","","-1","-1","300","256","44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1445","3571864","0.0-435.0-2.0","4440.700000047684","Confidence judgement (first response)","","","-1","-1","","","","right","63.75","50","63.75","false","44","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","1446","3573103","0.0-435.0-3.0-0.0","1238","[advice choice Y,N]","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1447","3573906","0.0-435.0-3.0-1.0-0.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1448","3577564","0.0-435.0-6.0","3654.100000023842","Confidence judgment (second response)","","","-1","-1","","","","left","73.75","73.75","50","true","44","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1449","3577566","0.0-436.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","12","8","188","300","256","44","right","63.75","false","4440.700000047684","1","yes","left","left","73.75","true","true","3654.100000023842","","","","","","",""
"","fixation","html-keyboard-response","1450","3578979","0.0-437.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1451","3579490","0.0-437.0-1.0","null","[Dot display: left=256, right=300, diff=44]","null","","-1","-1","256","300","44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1452","3581651","0.0-437.0-2.0","2156.8000000715256","Confidence judgement (first response)","","","-1","-1","","","","right","82.75","50","82.75","true","44","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","1453","3582803","0.0-437.0-4.0-0.0","1150","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1454","3583618","0.0-437.0-4.0-1.0","null","[advice: right]","null","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1455","3585888","0.0-437.0-6.0","2265.8000000715256","Confidence judgment (second response)","","","-1","-1","","","","right","99.5","50","99.5","true","44","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1456","3585890","0.0-438.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","12","9","189","256","300","44","right","82.75","true","2156.8000000715256","2","yes","right","right","99.5","true","true","2265.8000000715256","","","","","","",""
"","fixation","html-keyboard-response","1457","3587229","0.0-439.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1458","3587743","0.0-439.0-1.0","null","[Dot display: left=256, right=300, diff=44]","null","","-1","-1","256","300","44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1459","3603040","0.0-439.0-2.0","15293.700000047684","Confidence judgement (first response)","","","-1","-1","","","","right","70.5","50","70.5","true","44","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","1460","3604830","0.0-439.0-5.0-0.0","1788","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1461","3605637","0.0-439.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1462","3632338","0.0-439.0-6.0","26697.5","Confidence judgment (second response)","","","-1","-1","","","","right","71","50","71","true","44","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1463","3632340","0.0-440.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","12","10","190","256","300","44","right","70.5","true","15293.700000047684","3","yes","right","right","71","true","true","26697.5","","","","","","",""
"","fixation","html-keyboard-response","1464","3633829","0.0-441.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1465","3634340","0.0-441.0-1.0","null","[Dot display: left=256, right=300, diff=44]","null","","-1","-1","256","300","44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1466","3637382","0.0-441.0-2.0","3039","Confidence judgement (first response)","","","-1","-1","","","","right","77","50","77","true","44","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","1467","3638678","0.0-441.0-3.0-0.0","1294","[advice choice Y,N]","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1468","3639481","0.0-441.0-3.0-1.0-0.0","null","[advice: right]","null","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1469","3641756","0.0-441.0-6.0","2272.899999976158","Confidence judgment (second response)","","","-1","-1","","","","right","93.25","50","93.25","true","44","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1470","3641758","0.0-442.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","12","11","191","256","300","44","right","77","true","3039","1","yes","right","right","93.25","true","true","2272.899999976158","","","","","","",""
"","fixation","html-keyboard-response","1471","3642984","0.0-443.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1472","3643492","0.0-443.0-1.0","null","[Dot display: left=300, right=256, diff=44]","null","","-1","-1","300","256","44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1473","3645627","0.0-443.0-2.0","2130.399999976158","Confidence judgement (first response)","","","-1","-1","","","","left","89.25","89.25","50","true","44","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","1474","3646753","0.0-443.0-5.0-0.0","1125","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1475","3647570","0.0-443.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1476","3651864","0.0-443.0-6.0","4290.700000047684","Confidence judgment (second response)","","","-1","-1","","","","left","89.25","89.25","50","true","44","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1477","3651866","0.0-444.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","12","12","192","300","256","44","left","89.25","true","2130.399999976158","3","yes","right","left","89.25","false","true","4290.700000047684","","","","","","",""
"","fixation","html-keyboard-response","1478","3653339","0.0-445.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1479","3653854","0.0-445.0-1.0","null","[Dot display: left=300, right=256, diff=44]","null","","-1","-1","300","256","44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1480","3655941","0.0-445.0-2.0","2083.5","Confidence judgement (first response)","","","-1","-1","","","","left","87.5","87.5","50","true","44","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","1481","3657318","0.0-445.0-4.0-0.0","1376","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1482","3658130","0.0-445.0-4.0-1.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1483","3660531","0.0-445.0-6.0","2397.2000000476837","Confidence judgment (second response)","","","-1","-1","","","","left","99.75","99.75","50","true","44","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1484","3660533","0.0-446.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","12","13","193","300","256","44","left","87.5","true","2083.5","2","yes","left","left","99.75","true","true","2397.2000000476837","","","","","","",""
"","fixation","html-keyboard-response","1485","3661845","0.0-447.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1486","3662358","0.0-447.0-1.0","null","[Dot display: left=256, right=300, diff=44]","null","","-1","-1","256","300","44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1487","3664210","0.0-447.0-2.0","1848.6000000238419","Confidence judgement (first response)","","","-1","-1","","","","right","80.75","50","80.75","true","44","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","1488","3665121","0.0-447.0-4.0-0.0","909","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1489","3665924","0.0-447.0-4.0-1.0","null","[advice: right]","null","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1490","3667593","0.0-447.0-6.0","1665.3000000715256","Confidence judgment (second response)","","","-1","-1","","","","right","91.5","50","91.5","true","44","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1491","3667595","0.0-448.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","12","14","194","256","300","44","right","80.75","true","1848.6000000238419","2","yes","right","right","91.5","true","true","1665.3000000715256","","","","","","",""
"","block_message","html-button-response","1492","3669113","0.0-449.0","1514","block message","0","","","","","","","","","","","","","14","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","html-keyboard-response","1493","3670524","0.0-450.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1494","3671039","0.0-450.0-1.0","null","[Dot display: left=256, right=300, diff=44]","null","","-1","-1","256","300","44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1495","3673582","0.0-450.0-2.0","2539.899999976158","Confidence judgement (first response)","","","-1","-1","","","","right","79.5","50","79.5","true","44","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","1496","3675187","0.0-450.0-4.0-0.0","1603","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1497","3675994","0.0-450.0-4.0-1.0","null","[advice: right]","null","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1498","3677963","0.0-450.0-6.0","1964.7999999523163","Confidence judgment (second response)","","","-1","-1","","","","right","93.75","50","93.75","true","44","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1499","3677965","0.0-451.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","13","0","195","256","300","44","right","79.5","true","2539.899999976158","2","yes","right","right","93.75","true","true","1964.7999999523163","","","","","","",""
"","fixation","html-keyboard-response","1500","3679405","0.0-452.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1501","3679919","0.0-452.0-1.0","null","[Dot display: left=300, right=256, diff=44]","null","","-1","-1","300","256","44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1502","3681705","0.0-452.0-2.0","1783.5","Confidence judgement (first response)","","","-1","-1","","","","left","83.75","83.75","50","true","44","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","1503","3683063","0.0-452.0-5.0-0.0","1356","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1504","3683867","0.0-452.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1505","3685911","0.0-452.0-6.0","2040.3999999761581","Confidence judgment (second response)","","","-1","-1","","","","left","83.75","83.75","50","true","44","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1506","3685913","0.0-453.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","13","1","196","300","256","44","left","83.75","true","1783.5","3","yes","right","left","83.75","false","true","2040.3999999761581","","","","","","",""
"","fixation","html-keyboard-response","1507","3687193","0.0-454.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1508","3687707","0.0-454.0-1.0","null","[Dot display: left=256, right=300, diff=44]","null","","-1","-1","256","300","44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1509","3689598","0.0-454.0-2.0","1887.2999999523163","Confidence judgement (first response)","","","-1","-1","","","","right","78.75","50","78.75","true","44","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","1510","3690923","0.0-454.0-5.0-0.0","1323","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1511","3691734","0.0-454.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1512","3694690","0.0-454.0-6.0","2952.2000000476837","Confidence judgment (second response)","","","-1","-1","","","","right","78.75","50","78.75","true","44","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1513","3694693","0.0-455.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","13","2","197","256","300","44","right","78.75","true","1887.2999999523163","3","yes","right","right","78.75","true","true","2952.2000000476837","","","","","","",""
"","fixation","html-keyboard-response","1514","3696127","0.0-456.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1515","3696640","0.0-456.0-1.0","null","[Dot display: left=256, right=300, diff=44]","null","","-1","-1","256","300","44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1516","3702464","0.0-456.0-2.0","5819.199999928474","Confidence judgement (first response)","","","-1","-1","","","","right","57.5","50","57.5","true","44","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","1517","3703910","0.0-456.0-4.0-0.0","1445","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1518","3704712","0.0-456.0-4.0-1.0","null","[advice: right]","null","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1519","3707533","0.0-456.0-6.0","2817.8000000715256","Confidence judgment (second response)","","","-1","-1","","","","right","74.25","50","74.25","true","44","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1520","3707536","0.0-457.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","13","3","198","256","300","44","right","57.5","true","5819.199999928474","2","yes","right","right","74.25","true","true","2817.8000000715256","","","","","","",""
"","attncheck","html-button-response","1521","3709586","0.0-458.0","2046","attncheck","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","Next","","","","",""
"","fixation","html-keyboard-response","1522","3710833","0.0-459.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1523","3711347","0.0-459.0-1.0","null","[Dot display: left=256, right=300, diff=44]","null","","-1","-1","256","300","44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1524","3714801","0.0-459.0-2.0","3450.2000000476837","Confidence judgement (first response)","","","-1","-1","","","","left","85.75","85.75","50","false","44","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","1525","3716415","0.0-459.0-5.0-0.0","1613","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1526","3717216","0.0-459.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1527","3719999","0.0-459.0-6.0","2779.100000023842","Confidence judgment (second response)","","","-1","-1","","","","left","85","85","50","false","44","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1528","3720001","0.0-460.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","13","4","199","256","300","44","left","85.75","false","3450.2000000476837","3","yes","right","left","85","true","false","2779.100000023842","","","","","","",""
"","fixation","html-keyboard-response","1529","3721371","0.0-461.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1530","3721885","0.0-461.0-1.0","null","[Dot display: left=300, right=256, diff=44]","null","","-1","-1","300","256","44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1531","3723989","0.0-461.0-2.0","2099.7999999523163","Confidence judgement (first response)","","","-1","-1","","","","left","85.75","85.75","50","true","44","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","1532","3725515","0.0-461.0-3.0-0.0","1525","[advice choice Y,N]","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1533","3726321","0.0-461.0-3.0-1.0-0.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1534","3728387","0.0-461.0-6.0","2062.600000023842","Confidence judgment (second response)","","","-1","-1","","","","left","96.5","96.5","50","true","44","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1535","3728390","0.0-462.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","13","5","200","300","256","44","left","85.75","true","2099.7999999523163","1","yes","left","left","96.5","true","true","2062.600000023842","","","","","","",""
"","fixation","html-keyboard-response","1536","3729741","0.0-463.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1537","3730248","0.0-463.0-1.0","null","[Dot display: left=300, right=256, diff=44]","null","","-1","-1","300","256","44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1538","3733232","0.0-463.0-2.0","2980.1999999284744","Confidence judgement (first response)","","","-1","-1","","","","left","81","81","50","true","44","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","1539","3734990","0.0-463.0-3.0-0.0","1757","[advice choice Y,N]","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1540","3735792","0.0-463.0-3.0-1.0-0.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1541","3738469","0.0-463.0-6.0","2674.5","Confidence judgment (second response)","","","-1","-1","","","","left","91.75","91.75","50","true","44","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1542","3738470","0.0-464.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","13","6","201","300","256","44","left","81","true","2980.1999999284744","1","yes","left","left","91.75","true","true","2674.5","","","","","","",""
"","fixation","html-keyboard-response","1543","3739860","0.0-465.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1544","3740375","0.0-465.0-1.0","null","[Dot display: left=256, right=300, diff=44]","null","","-1","-1","256","300","44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1545","3745682","0.0-465.0-2.0","5303.300000071526","Confidence judgement (first response)","","","-1","-1","","","","right","53","50","53","true","44","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","1546","3747744","0.0-465.0-3.0-0.0","2060","[advice choice Y,N]","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1547","3748547","0.0-465.0-3.0-1.0-0.0","null","[advice: right]","null","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1548","3750505","0.0-465.0-6.0","1954.7999999523163","Confidence judgment (second response)","","","-1","-1","","","","right","76.25","50","76.25","true","44","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1549","3750507","0.0-466.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","13","7","202","256","300","44","right","53","true","5303.300000071526","1","yes","right","right","76.25","true","true","1954.7999999523163","","","","","","",""
"","fixation","html-keyboard-response","1550","3751901","0.0-467.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1551","3752415","0.0-467.0-1.0","null","[Dot display: left=300, right=256, diff=44]","null","","-1","-1","300","256","44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1552","3754550","0.0-467.0-2.0","2131.2000000476837","Confidence judgement (first response)","","","-1","-1","","","","left","87","87","50","true","44","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","1553","3755723","0.0-467.0-3.0-0.0","1172","[advice choice Y,N]","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1554","3756539","0.0-467.0-3.0-1.0-0.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1555","3758291","0.0-467.0-6.0","1748.7000000476837","Confidence judgment (second response)","","","-1","-1","","","","left","95.75","95.75","50","true","44","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1556","3758293","0.0-468.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","13","8","203","300","256","44","left","87","true","2131.2000000476837","1","yes","left","left","95.75","true","true","1748.7000000476837","","","","","","",""
"","fixation","html-keyboard-response","1557","3759594","0.0-469.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1558","3760107","0.0-469.0-1.0","null","[Dot display: left=256, right=300, diff=44]","null","","-1","-1","256","300","44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1559","3762626","0.0-469.0-2.0","2515.399999976158","Confidence judgement (first response)","","","-1","-1","","","","right","75.5","50","75.5","true","43","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","1560","3763984","0.0-469.0-4.0-0.0","1357","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1561","3764790","0.0-469.0-4.0-1.0","null","[advice: right]","null","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1562","3766922","0.0-469.0-6.0","2128.7999999523163","Confidence judgment (second response)","","","-1","-1","","","","right","93.25","50","93.25","true","43","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1563","3766924","0.0-470.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","13","9","204","256","300","44","right","75.5","true","2515.399999976158","2","yes","right","right","93.25","true","true","2128.7999999523163","","","","","","",""
"","fixation","html-keyboard-response","1564","3768341","0.0-471.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1565","3768849","0.0-471.0-1.0","null","[Dot display: left=257, right=300, diff=43]","null","","-1","-1","257","300","43","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1566","3771335","0.0-471.0-2.0","2481.2999999523163","Confidence judgement (first response)","","","-1","-1","","","","right","80","50","80","true","43","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","1567","3772460","0.0-471.0-5.0-0.0","1123","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1568","3773275","0.0-471.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1569","3775669","0.0-471.0-6.0","2389","Confidence judgment (second response)","","","-1","-1","","","","right","79.75","50","79.75","true","43","","","","","","","","","","","","","","","","","","","","","","","","","","",""
