"success","task","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","pixels_per_unit","itrial","iblock","leftDots","rightDots","difference","selected_side","confidence_value","left_confidence","right_confidence","correct","threshold","block_num","block","trial","trialid","dotsLeft","dotsRight","dotsDiff","selectedSide_first","confidence_first","correct_1","rt_1","adviceCond","adviceChoice","adviceDir","selectedSide_second","confidence_second","adviceCorrect","correct_2","rt_2","advice_direction","attention_check_correct","target_button","top_prompt","bottom_prompt","top_response","bottom_response","question_order"
"","numerosity","html-keyboard-response","1524","1720289","0.0-465.0-1.0","null","[Dot display: left=300, right=251, diff=49]","null","","-1","-1","300","251","49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1525","1721785","0.0-465.0-2.0","1491.5","Confidence judgement (first response)","","","-1","-1","","","","left","98","98","50","true","49","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","1526","1722998","0.0-465.0-3.0-0.0","1213","[advice choice Y,N]","1","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1527","1723800","0.0-465.0-3.0-2.0-0.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1528","1724417","0.0-465.0-6.0","612.2000000029802","Confidence judgment (second response)","","","-1","-1","","","","left","98","98","50","true","49","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1529","1724419","0.0-466.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","13","3","198","300","251","49","left","98","true","1491.5","1","no","left","left","98","true","true","612.2000000029802","","","","","","","",""
"","fixation","html-keyboard-response","1530","1725636","0.0-467.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1531","1726142","0.0-467.0-1.0","null","[Dot display: left=251, right=300, diff=49]","null","","-1","-1","251","300","49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1532","1727334","0.0-467.0-2.0","1189","Confidence judgement (first response)","","","-1","-1","","","","right","66","50","66","true","48","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","1533","1727982","0.0-467.0-4.0-0.0","647","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1534","1728785","0.0-467.0-4.0-1.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","left","","","","","","",""
"","confidence_second","html-keyboard-response","1535","1729269","0.0-467.0-6.0","478.90000000596046","Confidence judgment (second response)","","","-1","-1","","","","right","66","50","66","true","48","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1536","1729271","0.0-468.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","13","4","199","251","300","49","right","66","true","1189","2","no","left","right","66","false","true","478.90000000596046","","","","","","","",""
"","fixation","html-keyboard-response","1537","1730730","0.0-469.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1538","1731234","0.0-469.0-1.0","null","[Dot display: left=300, right=252, diff=48]","null","","-1","-1","300","252","48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1539","1732450","0.0-469.0-2.0","1214","Confidence judgement (first response)","","","-1","-1","","","","left","97","97","50","true","48","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","1540","1735317","0.0-469.0-3.0-0.0","2865","[advice choice Y,N]","1","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1541","1736119","0.0-469.0-3.0-2.0-0.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1542","1739318","0.0-469.0-6.0","3195.3999999910593","Confidence judgment (second response)","","","-1","-1","","","","left","97","97","50","true","48","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1543","1739319","0.0-470.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","13","5","200","300","252","48","left","97","true","1214","1","no","left","left","97","true","true","3195.3999999910593","","","","","","","",""
"","fixation","html-keyboard-response","1544","1740584","0.0-471.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1545","1741091","0.0-471.0-1.0","null","[Dot display: left=300, right=252, diff=48]","null","","-1","-1","300","252","48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1546","1742866","0.0-471.0-2.0","1771.9000000059605","Confidence judgement (first response)","","","-1","-1","","","","right","51.5","50","51.5","false","49","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","1547","1743633","0.0-471.0-4.0-0.0","766","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1548","1744436","0.0-471.0-4.0-1.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","left","","","","","","",""
"","confidence_second","html-keyboard-response","1549","1747101","0.0-471.0-6.0","2660.4000000059605","Confidence judgment (second response)","","","-1","-1","","","","left","52","52","50","true","49","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1550","1747103","0.0-472.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","13","6","201","300","252","48","right","51.5","false","1771.9000000059605","2","no","left","left","52","true","true","2660.4000000059605","","","","","","","",""
"","fixation","html-keyboard-response","1551","1748363","0.0-473.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1552","1748868","0.0-473.0-1.0","null","[Dot display: left=300, right=251, diff=49]","null","","-1","-1","300","251","49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1553","1750217","0.0-473.0-2.0","1345.5","Confidence judgement (first response)","","","-1","-1","","","","left","75.75","75.75","50","true","49","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","1554","1750916","0.0-473.0-5.0-0.0","698","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1555","1751718","0.0-473.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1556","1752534","0.0-473.0-6.0","811.3999999910593","Confidence judgment (second response)","","","-1","-1","","","","left","75.75","75.75","50","true","49","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1557","1752536","0.0-474.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","13","7","202","300","251","49","left","75.75","true","1345.5","3","no","left","left","75.75","true","true","811.3999999910593","","","","","","","",""
"","fixation","html-keyboard-response","1558","1753798","0.0-475.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1559","1754303","0.0-475.0-1.0","null","[Dot display: left=300, right=251, diff=49]","null","","-1","-1","300","251","49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1560","1756402","0.0-475.0-2.0","2095.4000000059605","Confidence judgement (first response)","","","-1","-1","","","","left","66.25","66.25","50","true","49","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","1561","1757083","0.0-475.0-4.0-0.0","680","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1562","1757886","0.0-475.0-4.0-1.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","left","","","","","","",""
"","confidence_second","html-keyboard-response","1563","1758483","0.0-475.0-6.0","593.7999999970198","Confidence judgment (second response)","","","-1","-1","","","","left","66.25","66.25","50","true","49","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1564","1758484","0.0-476.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","13","8","203","300","251","49","left","66.25","true","2095.4000000059605","2","no","left","left","66.25","true","true","593.7999999970198","","","","","","","",""
"","fixation","html-keyboard-response","1565","1759956","0.0-477.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1566","1760460","0.0-477.0-1.0","null","[Dot display: left=251, right=300, diff=49]","null","","-1","-1","251","300","49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1567","1761669","0.0-477.0-2.0","1205.4000000059605","Confidence judgement (first response)","","","-1","-1","","","","right","58.5","50","58.5","true","48","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","1568","1762301","0.0-477.0-5.0-0.0","630","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1569","1763105","0.0-477.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1570","1763634","0.0-477.0-6.0","525","Confidence judgment (second response)","","","-1","-1","","","","right","58.5","50","58.5","true","48","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1571","1763637","0.0-478.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","13","9","204","251","300","49","right","58.5","true","1205.4000000059605","3","no","left","right","58.5","false","true","525","","","","","","","",""
"","fixation","html-keyboard-response","1572","1765047","0.0-479.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1573","1765553","0.0-479.0-1.0","null","[Dot display: left=252, right=300, diff=48]","null","","-1","-1","252","300","48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1574","1766950","0.0-479.0-2.0","1393.6000000089407","Confidence judgement (first response)","","","-1","-1","","","","left","67","67","50","false","49","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","1575","1767649","0.0-479.0-4.0-0.0","698","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1576","1768452","0.0-479.0-4.0-1.0","null","[advice: right]","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","right","","","","","","",""
"","confidence_second","html-keyboard-response","1577","1769983","0.0-479.0-6.0","1526.4000000059605","Confidence judgment (second response)","","","-1","-1","","","","right","61.75","50","61.75","true","49","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1578","1769984","0.0-480.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","13","10","205","252","300","48","left","67","false","1393.6000000089407","2","no","right","right","61.75","true","true","1526.4000000059605","","","","","","","",""
"","fixation","html-keyboard-response","1579","1771320","0.0-481.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1580","1771822","0.0-481.0-1.0","null","[Dot display: left=251, right=300, diff=49]","null","","-1","-1","251","300","49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1581","1773033","0.0-481.0-2.0","1208.2000000029802","Confidence judgement (first response)","","","-1","-1","","","","right","88.5","50","88.5","true","49","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","1582","1773699","0.0-481.0-3.0-0.0","665","[advice choice Y,N]","1","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1583","1774502","0.0-481.0-3.0-2.0-0.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1584","1775784","0.0-481.0-6.0","1278.8999999910593","Confidence judgment (second response)","","","-1","-1","","","","right","88.5","50","88.5","true","49","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1585","1775785","0.0-482.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","13","11","206","251","300","49","right","88.5","true","1208.2000000029802","1","no","right","right","88.5","true","true","1278.8999999910593","","","","","","","",""
"","fixation","html-keyboard-response","1586","1777175","0.0-483.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1587","1777681","0.0-483.0-1.0","null","[Dot display: left=251, right=300, diff=49]","null","","-1","-1","251","300","49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1588","1779034","0.0-483.0-2.0","1349.7999999970198","Confidence judgement (first response)","","","-1","-1","","","","right","67","50","67","true","49","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","1589","1779717","0.0-483.0-4.0-0.0","682","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1590","1780521","0.0-483.0-4.0-1.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","left","","","","","","",""
"","confidence_second","html-keyboard-response","1591","1781667","0.0-483.0-6.0","1142.4000000059605","Confidence judgment (second response)","","","-1","-1","","","","left","64.5","64.5","50","false","49","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1592","1781668","0.0-484.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","13","12","207","251","300","49","right","67","true","1349.7999999970198","2","no","left","left","64.5","false","false","1142.4000000059605","","","","","","","",""
"","fixation","html-keyboard-response","1593","1783163","0.0-485.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1594","1783667","0.0-485.0-1.0","null","[Dot display: left=300, right=251, diff=49]","null","","-1","-1","300","251","49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1595","1785167","0.0-485.0-2.0","1497.2999999970198","Confidence judgement (first response)","","","-1","-1","","","","left","87","87","50","true","49","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","1596","1785883","0.0-485.0-3.0-0.0","715","[advice choice Y,N]","1","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1597","1786686","0.0-485.0-3.0-2.0-0.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1598","1787535","0.0-485.0-6.0","846.0999999940395","Confidence judgment (second response)","","","-1","-1","","","","left","87","87","50","true","49","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1599","1787537","0.0-486.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","13","13","208","300","251","49","left","87","true","1497.2999999970198","1","no","left","left","87","true","true","846.0999999940395","","","","","","","",""
"","fixation","html-keyboard-response","1600","1788745","0.0-487.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1601","1789250","0.0-487.0-1.0","null","[Dot display: left=300, right=251, diff=49]","null","","-1","-1","300","251","49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1602","1790384","0.0-487.0-2.0","1130.7000000029802","Confidence judgement (first response)","","","-1","-1","","","","left","89.75","89.75","50","true","48","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","1603","1791083","0.0-487.0-5.0-0.0","699","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1604","1791886","0.0-487.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1605","1792583","0.0-487.0-6.0","694.7999999970198","Confidence judgment (second response)","","","-1","-1","","","","left","89.75","89.75","50","true","48","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1606","1792585","0.0-488.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","13","14","209","300","251","49","left","89.75","true","1130.7000000029802","3","no","left","left","89.75","true","true","694.7999999970198","","","","","","","",""
"","block_message","html-button-response","1607","1793799","0.0-489.0","1212","block message","0","","","","","","","","","","","","","15","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","html-keyboard-response","1608","1795286","0.0-490.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1609","1795791","0.0-490.0-1.0","null","[Dot display: left=300, right=252, diff=48]","null","","-1","-1","300","252","48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1610","1797101","0.0-490.0-2.0","1307.2000000029802","Confidence judgement (first response)","","","-1","-1","","","","left","87.25","87.25","50","true","48","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","1611","1797785","0.0-490.0-5.0-0.0","681","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1612","1798588","0.0-490.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1613","1799352","0.0-490.0-6.0","760.5","Confidence judgment (second response)","","","-1","-1","","","","left","87.25","87.25","50","true","48","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1614","1799354","0.0-491.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","14","0","210","300","252","48","left","87.25","true","1307.2000000029802","3","no","left","left","87.25","true","true","760.5","","","","","","","",""
"","fixation","html-keyboard-response","1615","1800777","0.0-492.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1616","1801280","0.0-492.0-1.0","null","[Dot display: left=252, right=300, diff=48]","null","","-1","-1","252","300","48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1617","1802551","0.0-492.0-2.0","1267.9000000059605","Confidence judgement (first response)","","","-1","-1","","","","right","93.25","50","93.25","true","48","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","1618","1803250","0.0-492.0-5.0-0.0","697","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1619","1804052","0.0-492.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1620","1804734","0.0-492.0-6.0","678.2999999970198","Confidence judgment (second response)","","","-1","-1","","","","right","93.25","50","93.25","true","48","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1621","1804735","0.0-493.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","14","1","211","252","300","48","right","93.25","true","1267.9000000059605","3","no","left","right","93.25","false","true","678.2999999970198","","","","","","","",""
"","fixation","html-keyboard-response","1622","1806040","0.0-494.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1623","1806545","0.0-494.0-1.0","null","[Dot display: left=300, right=252, diff=48]","null","","-1","-1","300","252","48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1624","1807983","0.0-494.0-2.0","1436.4000000059605","Confidence judgement (first response)","","","-1","-1","","","","left","69","69","50","true","48","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","1625","1808950","0.0-494.0-3.0-0.0","965","[advice choice Y,N]","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1626","1809753","0.0-494.0-3.0-1.0-0.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","left","","","","","","",""
"","confidence_second","html-keyboard-response","1627","1811952","0.0-494.0-6.0","2193.2999999970198","Confidence judgment (second response)","","","-1","-1","","","","left","80.75","80.75","50","true","48","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1628","1811954","0.0-495.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","14","2","212","300","252","48","left","69","true","1436.4000000059605","1","yes","left","left","80.75","true","true","2193.2999999970198","","","","","","","",""
"","fixation","html-keyboard-response","1629","1813350","0.0-496.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1630","1813857","0.0-496.0-1.0","null","[Dot display: left=252, right=300, diff=48]","null","","-1","-1","252","300","48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1631","1815102","0.0-496.0-2.0","1241","Confidence judgement (first response)","","","-1","-1","","","","right","86.75","50","86.75","true","48","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","1632","1815968","0.0-496.0-3.0-0.0","864","[advice choice Y,N]","1","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1633","1816770","0.0-496.0-3.0-2.0-0.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1634","1817834","0.0-496.0-6.0","1059.2000000029802","Confidence judgment (second response)","","","-1","-1","","","","right","86.75","50","86.75","true","48","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1635","1817836","0.0-497.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","14","3","213","252","300","48","right","86.75","true","1241","1","no","left","right","86.75","false","true","1059.2000000029802","","","","","","","",""
"","fixation","html-keyboard-response","1636","1819126","0.0-498.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1637","1819630","0.0-498.0-1.0","null","[Dot display: left=252, right=300, diff=48]","null","","-1","-1","252","300","48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1638","1820936","0.0-498.0-2.0","1302.0999999940395","Confidence judgement (first response)","","","-1","-1","","","","right","94.75","50","94.75","true","48","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","1639","1821767","0.0-498.0-4.0-0.0","829","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1640","1822570","0.0-498.0-4.0-1.0","null","[advice: right]","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","right","","","","","","",""
"","confidence_second","html-keyboard-response","1641","1823417","0.0-498.0-6.0","843.2999999970198","Confidence judgment (second response)","","","-1","-1","","","","right","94.75","50","94.75","true","48","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1642","1823418","0.0-499.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","14","4","214","252","300","48","right","94.75","true","1302.0999999940395","2","no","right","right","94.75","true","true","843.2999999970198","","","","","","","",""
"","attncheck","html-button-response","1643","1825050","0.0-500.0","1629","attncheck","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","Next","","","","",""
"","fixation","html-keyboard-response","1644","1826452","0.0-501.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1645","1826956","0.0-501.0-1.0","null","[Dot display: left=252, right=300, diff=48]","null","","-1","-1","252","300","48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1646","1828551","0.0-501.0-2.0","1592.699999988079","Confidence judgement (first response)","","","-1","-1","","","","right","95.5","50","95.5","true","48","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","1647","1829551","0.0-501.0-3.0-0.0","999","[advice choice Y,N]","1","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1648","1830354","0.0-501.0-3.0-2.0-0.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1649","1831234","0.0-501.0-6.0","876.1999999880791","Confidence judgment (second response)","","","-1","-1","","","","right","95.5","50","95.5","true","48","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1650","1831236","0.0-502.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","14","5","215","252","300","48","right","95.5","true","1592.699999988079","1","no","right","right","95.5","true","true","876.1999999880791","","","","","","","",""
"","fixation","html-keyboard-response","1651","1832618","0.0-503.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1652","1833122","0.0-503.0-1.0","null","[Dot display: left=252, right=300, diff=48]","null","","-1","-1","252","300","48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1653","1834801","0.0-503.0-2.0","1676.7000000029802","Confidence judgement (first response)","","","-1","-1","","","","right","94.5","50","94.5","true","48","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","1654","1835500","0.0-503.0-4.0-0.0","698","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1655","1836304","0.0-503.0-4.0-1.0","null","[advice: right]","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","right","","","","","","",""
"","confidence_second","html-keyboard-response","1656","1836967","0.0-503.0-6.0","659.7000000029802","Confidence judgment (second response)","","","-1","-1","","","","right","94.5","50","94.5","true","48","","","","","","","","","","","","","","","","","","","","","","","","","","",""
